bgBrickID	bgBrickType	brickType	brickSP	brickEP	Strand	EG	distToOri	direction	
1108	CR	CDS	561681	562388	-	-	782670	+	
1110	CR	CDS	562373	562930	-	-	783362	+	
1112	CR	CDS	563058	564776	-	-	784047	+	
1114	CR	CDS	564788	565093	-	-	785777	+	
1116	CR	CDS	565169	565471	-	-	786158	+	
1118	CR	CDS	565634	565924	+	-	786913	+	
1120	CR	CDS	565947	567593	+	-	788582	+	
1122	CR	CDS	567767	568216	-	-	788756	+	
1124	CR	CDS	568233	568460	-	+	789222	+	
1126	CR	CDS	568473	568799	-	-	789462	+	
1128	CR	CDS	568786	569163	-	+	789775	+	
1130	CR	CDS	569362	569580	-	+	790351	+	
1132	CR	CDS	569786	570649	+	+	791638	+	
1134	CR	CDS	570690	571598	-	-	791679	+	
1136	CR	CDS	571717	572544	+	-	793533	+	
1138	CR	CDS	572554	573177	+	-	794166	+	
1140	CR	CDS	573303	574757	-	-	794292	+	
1142	CR	CDS	575203	575745	-	-	796192	+	
1144	CR	CDS	575870	576109	-	-	796859	+	
1146	CR	CDS	576109	576600	-	-	797098	+	
1148	CR	CDS	576891	578375	-	-	797880	+	
1150	CR	CDS	578451	579137	-	-	799440	+	
1152	CR	CDS	579332	579679	-	-	800321	+	
1154	CR	CDS	579736	581637	-	-	800725	+	
1156	CR	CDS	581951	582346	+	-	803335	+	
1158	CR	CDS	582372	582824	-	-	803361	+	
1160	CR	CDS	582978	583970	+	+	804959	+	
1162	CR	CDS	584035	584709	-	-	805024	+	
1164	CR	CDS	584755	585429	-	+	805744	+	
1166	CR	CDS	585576	587996	-	+	806565	+	
1168	CR	CDS	588147	590435	-	+	809136	+	
1170	CR	CDS	590531	591007	+	+	811996	+	
1172	CR	CDS	591078	591695	-	-	812067	+	
1174	CR	CDS	591695	592600	-	-	812684	+	
1176	CR	CDS	592723	593448	+	-	814437	+	
1178	CR	CDS	593536	593757	-	+	814525	+	
1180	CR	CDS	593855	594580	+	-	815569	+	
1182	CR	CDS	594669	595334	+	-	816323	+	
1184	CR	CDS	595334	595714	+	-	816703	+	
1186	CR	CDS	595711	596070	+	-	817059	+	
1188	CR	CDS	596079	596366	+	-	817355	+	
1190	CR	CDS	596497	597681	-	-	817486	+	
1192	CR	CDS	597746	599848	-	+	818735	+	
1194	CR	CDS	599932	600402	-	+	820921	+	
1196	CR	CDS	600559	600933	-	+	821548	+	
1198	CR	CDS	601115	603004	-	-	822104	+	
1200	CR	CDS	603690	605663	-	-	824679	+	
1202	CR	CDS	605757	607028	-	-	826746	+	
1204	CR	CDS	607100	607939	-	-	828089	+	
1206	CR	CDS	607957	608394	-	-	828946	+	
1208	CR	CDS	608461	609117	-	-	829450	+	
1210	CR	CDS	609241	610476	+	-	831465	+	
1212	CR	CDS	610691	611110	+	-	832099	+	
1214	CR	CDS	611212	612519	-	-	832201	+	
1216	CR	CDS	612624	614786	-	-	833613	+	
1218	CR	CDS	615772	617301	-	-	836761	+	
1220	CR	CDS	617406	618338	-	-	838395	+	
1222	CR	CDS	618348	619352	-	-	839337	+	
1224	CR	CDS	619754	620572	+	-	841561	+	
1226	CR	CDS	620572	621054	+	-	842043	+	
1228	CR	CDS	620954	621412	-	+	841943	+	
1230	CR	CDS	621492	622556	-	-	842481	+	
1232	CR	CDS	622876	623529	+	-	844518	+	
1234	CR	rRNA	623821	625369	+	-	846358	+	
1236	CR	tRNA	625444	625520	+	-	846509	+	
1238	CR	tRNA	625606	625681	+	-	846670	+	
1240	CR	rRNA	626083	628985	+	-	849974	+	
1242	CR	rRNA	629226	629354	+	-	850343	+	
1244	CR	rRNA	629394	629512	+	-	850501	+	
1246	CR	tRNA	629523	629599	+	-	850588	+	
1248	CR	tRNA	629628	629703	+	-	850692	+	
1250	CR	ND	629864	630282	+	-	851271	+	
1252	CR	CDS	630346	631632	-	-	851335	+	
1254	CR	CDS	631643	632856	-	-	852632	+	
1256	CR	CDS	633161	635692	+	+	856681	+	
1258	CR	CDS	635766	636773	+	+	857762	+	
1260	CR	CDS	636785	637588	+	+	858577	+	
1262	CR	CDS	637598	638413	+	-	859402	+	
1264	CR	CDS	638552	639937	+	-	860926	+	
1266	CR	CDS	640075	640923	-	-	861064	+	
1268	CR	tRNA	641105	641181	+	-	862170	+	
1270	CR	tRNA	641229	641305	+	-	862294	+	
1272	CR	CDS	641451	642737	-	-	862440	+	
1274	CR	CDS	642776	643426	-	-	863765	+	
1276	CR	CDS	643446	643880	-	-	864435	+	
1278	CR	CDS	643894	645306	-	+	864883	+	
1280	CR	CDS	645379	647148	-	+	866368	+	
1282	CR	CDS	647375	648124	-	+	868364	+	
1284	CR	CDS	648322	651093	+	-	872082	+	
1286	CR	CDS	651096	651755	+	-	872744	+	
1288	CR	CDS	651782	652360	+	-	873349	+	
1290	CR	CDS	652390	653157	+	-	874146	+	
1292	CR	CDS	653459	654280	-	-	874448	+	
1294	CR	ND	654319	654961	-	-	875308	+	
1296	CR	CDS	654999	656036	-	-	875988	+	
1298	CR	CDS	656212	656766	+	-	877755	+	
1300	CR	rRNA	657103	658651	+	-	879640	+	
1302	CR	tRNA	658778	658853	+	-	879842	+	
1304	CR	rRNA	659120	662022	+	-	883011	+	
1306	CR	rRNA	662263	662391	+	-	883380	+	
1308	CR	CDS	662609	663118	+	-	884107	+	
1310	CR	CDS	663211	664167	+	-	885156	+	
1312	CR	CDS	664167	665522	+	-	886511	+	
1314	CR	CDS	665535	666911	+	-	887900	+	
1316	CR	CDS	666984	667370	+	-	888359	+	
1318	CR	CDS	667460	667717	+	-	888706	+	
1320	CR	CDS	667825	668394	+	-	889383	+	
1322	CR	CDS	668419	669006	+	-	889995	+	
1324	CR	CDS	669086	670033	+	-	891022	+	
1326	CR	CDS	670124	671059	-	+	891113	+	
1328	CR	tRNA	671274	671349	+	-	892338	+	
1330	CR	tRNA	671379	671463	+	-	892452	+	
1332	CR	tRNA	671506	671580	+	-	892569	+	
1334	CR	tRNA	671584	671659	+	-	892648	+	
1336	CR	CDS	671764	672948	+	-	893937	+	
1338	CR	CDS	673116	673493	+	-	894482	+	
1340	CR	CDS	673496	674479	+	-	895468	+	
1342	CR	CDS	674692	677850	-	-	895681	+	
1344	CR	CDS	678239	678529	-	-	899228	+	
1346	CR	CDS	678551	679555	-	-	899540	+	
1348	CR	CDS	679684	680301	+	-	901290	+	
1350	CR	CDS	680324	681694	+	-	902683	+	
1352	CR	CDS	681966	682457	+	-	903446	+	
1354	CR	CDS	682512	682883	+	-	903872	+	
1356	CR	CDS	683043	684413	+	-	905402	+	
1358	CR	tRNA	684859	684935	-	-	905848	+	
1360	CR	tRNA	684993	685069	-	-	905982	+	
1362	CR	tRNA	685090	685184	-	-	906079	+	
1364	CR	CDS	685466	687943	-	-	906455	+	
1366	CR	CDS	687976	689076	-	-	908965	+	
1368	CR	CDS	689231	690172	-	+	910220	+	
1370	CR	CDS	690227	691342	-	+	911216	+	
1372	CR	CDS	691501	692217	-	-	912490	+	
1374	CR	CDS	692495	693073	-	-	913484	+	
1376	CR	CDS	693363	695375	-	+	913484	+	
1378	CR	CDS	695381	695593	-	-	913405	-	
1380	CR	CDS	695590	696060	-	+	912938	-	
1382	CR	CDS	696057	697340	-	+	911658	-	
1384	CR	CDS	697403	698167	+	-	911595	-	
1386	CR	CDS	698164	698721	-	+	910277	-	
1388	CR	CDS	698718	699536	-	+	909462	-	
1390	CR	CDS	699540	700091	-	-	908907	-	
1392	CR	CDS	700107	700643	-	-	908355	-	
1394	CR	CDS	700653	702569	-	-	906429	-	
1396	CR	CDS	702730	703026	-	-	905972	-	
1398	CR	CDS	703019	703378	-	-	905620	-	
1400	CR	CDS	703648	706680	-	-	902318	-	
1402	CR	CDS	707165	708910	+	-	901833	-	
1404	CR	CDS	708903	710561	+	-	900095	-	
1406	CR	CDS	710645	711676	-	-	897322	-	
1408	CR	CDS	711673	711993	-	-	897005	-	
1410	CR	CDS	711981	712289	-	-	896709	-	
1412	CR	CDS	712489	713490	-	+	895508	-	
1414	CR	CDS	713652	713870	+	-	895346	-	
1416	CR	CDS	713967	714407	+	-	895031	-	
1418	CR	CDS	714404	714838	+	-	894594	-	
1420	CR	CDS	715140	715616	-	-	893382	-	
1422	CR	CDS	715613	716290	-	+	892708	-	
1424	CR	CDS	716290	716568	-	-	892430	-	
1426	CR	CDS	716691	717158	-	+	891840	-	
1428	CR	CDS	717269	718723	+	+	891729	-	
1430	CR	CDS	718776	719663	-	-	889335	-	
1432	CR	CDS	719657	720097	-	-	888901	-	
1434	CR	CDS	720263	721054	+	+	888735	-	
1436	CR	CDS	721137	721454	-	+	887544	-	
1438	CR	CDS	721436	722332	-	-	886666	-	
1440	CR	CDS	722364	723242	-	+	885756	-	
1442	CR	CDS	723919	725397	+	-	885079	-	
1444	CR	CDS	725508	726788	-	-	882210	-	
1446	CR	CDS	726800	728098	-	+	880900	-	
1448	CR	CDS	728088	729779	-	+	879219	-	
1450	CR	CDS	730072	731514	+	-	878926	-	
1452	CR	CDS	731614	732528	+	-	877384	-	
1454	CR	CDS	732623	732934	+	-	876375	-	
1456	CR	CDS	732946	734040	+	-	876052	-	
1458	CR	CDS	734270	735064	+	-	874728	-	
1460	CR	CDS	735085	736596	+	-	873913	-	
1462	CR	CDS	736671	737138	-	-	871860	-	
1464	CR	CDS	737422	738246	+	-	871576	-	
1466	CR	CDS	738386	739108	+	-	870612	-	
1468	CR	CDS	739234	740205	-	-	868793	-	
1470	CR	CDS	740213	744109	-	-	864889	-	
1472	CR	CDS	744119	745855	-	-	863143	-	
1474	CR	CDS	746006	746578	-	-	862420	-	
1476	CR	CDS	746658	747119	-	-	861879	-	
1478	CR	CDS	747228	748247	+	-	861770	-	
1480	CR	CDS	748257	749006	+	-	860741	-	
1482	CR	CDS	749015	749593	+	-	859983	-	
1484	CR	CDS	749602	749787	+	-	859396	-	
1486	CR	CDS	749811	751028	+	-	859187	-	
1488	CR	CDS	751161	753746	+	+	857837	-	
1490	CR	tRNA	753791	753881	-	-	855117	-	
1492	CR	CDS	753952	755337	+	-	855046	-	
1494	CR	CDS	755334	757193	+	+	853664	-	
1496	CR	CDS	757421	757717	+	-	851577	-	
1498	CR	CDS	757717	758025	+	-	851281	-	
1500	CR	CDS	758082	761336	-	-	847662	-	
1502	CR	CDS	761637	762935	+	-	847361	-	
1504	CR	CDS	763058	763639	+	+	845940	-	
1506	CR	CDS	763649	764884	+	-	845349	-	
1508	CR	CDS	765122	765442	+	+	843876	-	
1510	CR	CDS	765444	766001	+	+	843554	-	
1512	CR	CDS	766152	766904	+	+	842846	-	
1514	CR	CDS	766958	767350	+	-	842040	-	
1516	CR	CDS	767518	768369	+	-	841480	-	
1518	CR	CDS	768411	768650	-	-	840348	-	
1520	CR	CDS	768754	769386	+	-	840244	-	
1522	CR	CDS	769389	770852	+	+	839609	-	
1524	CR	rRNA	771206	772754	+	-	837792	-	
1526	CR	tRNA	772829	772905	+	-	836169	-	
1528	CR	tRNA	772991	773066	+	-	836007	-	
1530	CR	rRNA	773468	776370	+	-	835530	-	
1532	CR	rRNA	776611	776739	+	-	832387	-	
1534	CR	CDS	776909	777469	+	-	832089	-	
1536	CR	CDS	777473	777913	+	-	831525	-	
1538	CR	CDS	777975	778601	-	+	830397	-	
1540	CR	CDS	778807	780054	-	-	828944	-	
1542	CR	CDS	780315	780620	+	+	828683	-	
1544	CR	CDS	780622	782481	+	+	828376	-	
1546	CR	CDS	782566	784284	+	+	826432	-	
1548	CR	CDS	784372	786720	-	-	822278	-	
1550	CR	ND	786840	788245	-	-	820753	-	
1552	CR	CDS	787310	787329	-	-	821669	-	
1554	CR	CDS	788247	788969	-	+	820029	-	
1556	CR	CDS	789055	789768	+	-	819943	-	
1558	CR	CDS	789998	791524	-	-	817474	-	
1560	CR	CDS	791772	792569	+	-	817226	-	
1562	CR	CDS	792641	794479	+	-	816357	-	
1564	CR	CDS	794559	796100	+	-	814439	-	
1566	CR	CDS	796139	799618	-	+	809380	-	
1568	CR	CDS	799857	801509	+	+	809141	-	
1570	CR	CDS	801658	801987	+	-	807340	-	
1572	CR	CDS	802054	802563	-	-	806435	-	
1574	CR	CDS	802577	803023	-	-	805975	-	
1576	CR	CDS	803249	804298	+	-	805749	-	
1578	CR	CDS	804454	805776	+	-	804544	-	
1580	CR	CDS	805980	807314	+	-	803018	-	
1582	CR	CDS	807394	809826	-	-	799172	-	
1584	CR	CDS	810081	810704	+	+	798917	-	
1586	CR	CDS	810848	811672	+	+	798150	-	
1588	CR	CDS	811891	812388	-	-	796610	-	
1590	CR	CDS	812967	816929	+	-	796031	-	
1592	CR	CDS	817101	818249	+	-	791897	-	
1594	CR	CDS	818259	819170	+	-	790739	-	
1596	CR	CDS	819200	820042	-	-	788956	-	
1598	CR	CDS	820042	821274	-	-	787724	-	
1600	CR	CDS	821450	822133	+	+	787548	-	
1602	CR	CDS	822211	822423	-	+	786575	-	
1604	CR	CDS	822600	823736	+	-	786398	-	
1606	CR	CDS	823714	823986	+	-	785284	-	
1608	CR	CDS	824001	825074	+	-	784997	-	
1610	CR	tRNA	825313	825388	+	-	783685	-	
1612	CR	tRNA	825391	825466	+	-	783607	-	
1614	CR	CDS	825685	826365	-	-	782633	-	
1616	CR	CDS	826362	827627	-	+	781371	-	
1618	CR	CDS	827846	828493	+	-	781152	-	
1620	CR	CDS	828520	829356	+	-	780478	-	
1622	CR	CDS	829405	829887	-	-	779111	-	
1624	CR	CDS	829898	830479	-	-	778519	-	
1626	CR	CDS	830534	831778	+	+	778464	-	
1628	CR	CDS	831797	832453	+	+	777201	-	
1630	CR	CDS	832463	833395	+	+	776535	-	
1632	CR	CDS	833490	834671	-	-	774327	-	
1634	CR	CDS	834686	836029	-	+	772969	-	
1636	CR	CDS	836026	836697	-	+	772301	-	
1638	CR	CDS	836708	837361	-	-	771637	-	
1640	CR	CDS	837609	838514	+	-	771389	-	
1642	CR	CDS	838750	839061	+	-	770248	-	
1644	CR	CDS	839078	839704	+	-	769920	-	
1646	CR	CDS	839720	840322	+	-	769278	-	
1648	CR	CDS	840319	840618	+	+	768679	-	
1650	CR	CDS	840636	841457	+	+	768362	-	
1652	CR	CDS	841483	841758	+	+	767515	-	
1654	CR	CDS	841770	842102	+	+	767228	-	
1656	CR	CDS	842120	842827	+	+	766878	-	
1658	CR	CDS	842841	843251	+	+	766157	-	
1660	CR	CDS	843251	843442	+	+	765747	-	
1662	CR	CDS	843442	843699	+	+	765556	-	
1664	CR	CDS	844090	844695	+	-	764908	-	
1666	CR	CDS	844976	845347	+	+	764022	-	
1668	CR	CDS	845358	845669	+	+	763640	-	
1670	CR	CDS	845798	846226	+	+	763200	-	
1672	CR	CDS	846238	846543	+	+	762760	-	
1674	CR	CDS	846580	846972	+	+	762418	-	
1676	CR	CDS	846988	847521	+	+	762010	-	
1678	CR	CDS	847535	847888	+	+	761463	-	
1680	CR	CDS	847903	848403	+	+	761095	-	
1682	CR	CDS	848410	848589	+	+	760588	-	
1684	CR	CDS	848593	849027	+	+	760405	-	
1686	CR	CDS	849035	850360	+	-	759963	-	
1688	CR	CDS	850389	850502	+	-	758609	-	
1690	CR	CDS	850642	851010	+	+	758356	-	
1692	CR	CDS	851013	851402	+	+	757985	-	
1694	CR	CDS	851430	852050	+	+	757568	-	
1696	CR	CDS	852082	853068	+	+	756916	-	
1698	CR	CDS	853109	853495	+	+	755889	-	
1700	CR	CDS	853827	854216	-	-	754782	-	
1702	CR	ND	854335	855035	-	-	753963	-	
1704	CR	CDS	855169	855975	+	-	753829	-	
1706	CR	CDS	856007	857200	-	-	751798	-	
1708	CR	CDS	857310	857867	-	+	751131	-	
1710	CR	CDS	858019	859635	-	-	749363	-	
1712	CR	CDS	859808	860689	-	+	748309	-	
1714	CR	CDS	860834	862207	-	+	746791	-	
1716	CR	CDS	862342	863229	-	-	745769	-	
1718	CR	CDS	863251	863442	-	-	745556	-	
1720	CR	CDS	863520	866144	-	+	742854	-	
1722	CR	CDS	866332	866757	-	-	742241	-	
1724	CR	CDS	866859	868151	-	+	740847	-	
1726	CR	CDS	868163	868711	-	-	740287	-	
1728	CR	CDS	868882	869904	-	-	739094	-	
1730	CR	CDS	869914	871068	-	-	737930	-	
1732	CR	CDS	871145	872194	-	+	736804	-	
1734	CR	CDS	872402	873400	+	+	736596	-	
1736	CR	CDS	873545	874540	+	-	735453	-	
1738	CR	CDS	874606	876126	+	-	734392	-	
1740	CR	CDS	876143	877153	+	-	732855	-	
1742	CR	CDS	877299	878033	+	-	731699	-	
1744	CR	CDS	878039	878596	+	-	730959	-	
1746	CR	CDS	878596	879060	+	-	730402	-	
1748	CR	CDS	879077	879373	+	-	729921	-	
1750	CR	CDS	879389	881170	+	-	729609	-	
1752	CR	CDS	881208	881513	+	+	727790	-	
1754	CR	CDS	881500	882240	+	+	727498	-	
1756	CR	CDS	882346	882690	-	+	726308	-	
1758	CR	CDS	882703	883113	-	-	725885	-	
1760	CR	CDS	883124	883894	-	-	725104	-	
1762	CR	CDS	883887	885686	-	-	723312	-	
1764	CR	CDS	885898	886869	+	+	723100	-	
1766	CR	CDS	887135	887818	-	-	721180	-	
1768	CR	CDS	887872	888441	-	-	720557	-	
1770	CR	CDS	888351	889367	-	-	719631	-	
1772	CR	CDS	889493	889711	+	-	719505	-	
1774	CR	CDS	889713	891470	+	-	719285	-	
1776	CR	CDS	891668	892498	+	-	717330	-	
1778	CR	CDS	892522	892659	+	-	716476	-	
1780	CR	CDS	892798	893376	-	-	715622	-	
1782	CR	CDS	893463	893729	+	-	715535	-	
1784	CR	CDS	893740	894357	+	-	715258	-	
1786	CR	CDS	894419	894754	+	-	714579	-	
1788	CR	CDS	894898	895989	+	-	714100	-	
1790	CR	CDS	895971	896744	+	-	713027	-	
1792	CR	CDS	896738	897172	+	-	712260	-	
1794	CR	CDS	897574	898110	+	+	711424	-	
1796	CR	CDS	898107	899498	+	-	710891	-	
1798	CR	CDS	899639	901288	+	-	709359	-	
1800	CR	CDS	901464	902225	+	-	707534	-	
1802	CR	CDS	902362	902709	-	-	706289	-	
1804	CR	CDS	902724	905516	-	-	703482	-	
1806	CR	CDS	905665	905967	+	-	703333	-	
1808	CR	miscRNA	906073	906271	+	-	702925	-	
1810	CR	CDS	906285	906848	+	-	702713	-	
1812	CR	CDS	906976	909546	+	+	702022	-	
1814	CR	CDS	909583	910323	-	-	698675	-	
1816	CR	CDS	910379	912727	-	-	696271	-	
1818	CR	CDS	912919	913626	-	-	695372	-	
1820	CR	CDS	913819	914451	+	-	695179	-	
1822	CR	CDS	914539	916389	-	-	692609	-	
1824	CR	CDS	916620	918038	+	+	692378	-	
1826	CR	CDS	918515	919138	+	-	690483	-	
1828	CR	CDS	919376	920590	+	-	689622	-	
1830	CR	CDS	920571	921323	+	-	688427	-	
1832	CR	CDS	921298	921846	+	-	687700	-	
1834	CR	CDS	921935	922039	+	-	687063	-	
1836	CR	CDS	923293	924213	+	-	685705	-	
1838	CR	CDS	924206	925621	+	-	684792	-	
1840	CR	CDS	925683	926696	+	+	683315	-	
1842	CR	CDS	926749	927948	-	-	681050	-	
1844	CR	ND	927931	929402	+	-	681067	-	
1846	CR	CDS	929409	929834	+	-	679589	-	
1848	CR	CDS	929904	931076	-	-	677922	-	
1850	CR	CDS	931104	932024	-	-	676974	-	
1852	CR	CDS	932105	932362	-	-	676636	-	
1854	CR	CDS	932383	932694	-	-	676304	-	
1856	CR	CDS	932907	933896	+	+	676091	-	
1858	CR	CDS	933947	934684	+	-	675051	-	
1860	CR	CDS	934743	936113	-	-	672885	-	
1862	CR	CDS	936511	937221	-	-	671777	-	
1864	CR	CDS	937413	939152	+	-	671585	-	
1866	CR	CDS	939264	939668	+	-	669734	-	
1868	CR	CDS	939856	941454	+	-	669142	-	
1870	CR	CDS	941550	942839	+	+	667448	-	
1872	CR	CDS	942963	944228	+	-	666035	-	
1874	CR	CDS	944299	944919	+	-	664699	-	
1876	CR	CDS	944912	945118	+	-	664086	-	
1878	CR	CDS	945227	946483	+	+	663771	-	
1880	CR	CDS	946725	947288	+	-	662273	-	
1882	CR	CDS	947368	948516	+	-	661630	-	
1884	CR	CDS	948516	951614	+	-	660482	-	
1886	CR	CDS	952004	952618	+	-	656994	-	
1888	CR	CDS	952635	954167	-	+	654831	-	
1890	CR	CDS	954177	955349	-	-	653649	-	
1892	CR	CDS	955532	956014	-	+	652984	-	
1894	CR	CDS	956115	957221	+	-	652883	-	
1896	CR	CDS	957302	957892	+	-	651696	-	
1898	CR	CDS	957892	958686	+	-	651106	-	
1900	CR	CDS	958695	959501	+	+	650303	-	
1902	CR	CDS	959511	960362	+	-	649487	-	
1904	CR	CDS	960362	960883	+	-	648636	-	
1906	CR	CDS	960911	961225	-	-	647773	-	
1908	CR	CDS	961305	961607	+	-	647693	-	
1910	CR	CDS	961732	964437	+	-	647266	-	
1912	CR	CDS	964502	964912	+	-	644496	-	
1914	CR	CDS	965021	966877	+	+	643977	-	
1916	CR	CDS	966978	967742	+	-	642020	-	
1918	CR	CDS	967920	968642	+	+	641078	-	
1920	CR	CDS	968775	969626	+	-	640223	-	
1922	CR	CDS	969806	970831	-	+	638167	-	
1924	CR	CDS	970844	971437	-	-	637561	-	
1926	CR	CDS	971545	973932	-	-	635066	-	
1928	CR	CDS	973952	975283	-	-	633715	-	
1930	CR	CDS	975293	976159	-	-	632839	-	
1932	CR	CDS	976177	976896	-	-	632102	-	
1934	CR	CDS	977145	979730	+	+	631853	-	
1936	CR	CDS	979825	980328	+	-	629173	-	
1938	CR	CDS	980328	981362	+	+	628670	-	
1940	CR	tRNA	981435	981511	-	-	627487	-	
1942	CR	CDS	981597	983663	-	+	625335	-	
1944	CR	CDS	984000	984365	-	-	624633	-	
1946	CR	CDS	984395	984655	-	-	624343	-	
1948	CR	CDS	984714	985622	-	-	623376	-	
1950	CR	CDS	985888	987414	+	-	623110	-	
1952	CR	CDS	987646	988827	-	-	620171	-	
1954	CR	CDS	988828	989448	-	-	619550	-	
1956	CR	CDS	989421	989840	-	-	619158	-	
1958	CR	CDS	989924	991234	-	-	617764	-	
1960	CR	CDS	991355	992560	-	-	616438	-	
1962	CR	CDS	992557	993711	-	-	615287	-	
1964	CR	CDS	993708	994238	-	-	614760	-	
1966	CR	CDS	994238	996145	-	-	612853	-	
1968	CR	CDS	996254	997057	-	-	611941	-	
1970	CR	CDS	997258	997770	+	-	611740	-	
1972	CR	CDS	997770	998486	+	-	611228	-	
1974	CR	CDS	998486	999169	+	-	610512	-	
1976	CR	CDS	999144	999449	+	-	609854	-	
1978	CR	CDS	999495	1002860	+	-	609503	-	
1980	CR	CDS	1002915	1003364	+	-	606083	-	
1982	CR	CDS	1003367	1004485	+	-	605631	-	
1984	CR	CDS	1004486	1005508	+	-	604512	-	
1986	CR	CDS	1005582	1006397	-	-	602601	-	
1988	CR	CDS	1006630	1008165	-	-	600833	-	
1990	CR	CDS	1008185	1008583	-	-	600415	-	
1992	CR	CDS	1008583	1008816	-	-	600182	-	
1994	CR	CDS	1008963	1010327	-	-	598671	-	
1996	CR	CDS	1010675	1010845	-	-	598153	-	
1998	CR	CDS	1010857	1011093	-	-	597905	-	
2000	CR	CDS	1011307	1011972	-	-	597026	-	
2002	CR	CDS	1012136	1013338	+	-	596862	-	
2004	CR	CDS	1013386	1013841	+	-	595612	-	
2006	CR	CDS	1013845	1014501	+	-	595153	-	
2008	CR	CDS	1014523	1014693	+	-	594475	-	
2010	CR	CDS	1014760	1015434	+	-	594238	-	
2012	CR	CDS	1015799	1016977	-	-	592021	-	
2014	CR	CDS	1016970	1018025	-	-	590973	-	
2016	CR	CDS	1018029	1018379	-	-	590619	-	
2018	CR	CDS	1018379	1018729	-	-	590269	-	
2020	CR	ND	1018846	1021671	-	-	587327	-	
2022	CR	CDS	1021700	1022638	-	-	586360	-	
2024	CR	CDS	1022673	1024205	-	-	584793	-	
2026	CR	CDS	1024514	1024777	+	-	584484	-	
2028	CR	CDS	1024850	1025416	-	-	583582	-	
2030	CR	CDS	1025442	1025546	+	-	583556	-	
2032	CR	CDS	1025562	1026419	+	+	583436	-	
2034	CR	CDS	1026452	1027477	+	-	582546	-	
2036	CR	CDS	1027535	1027984	+	-	581463	-	
2038	CR	CDS	1028137	1028604	+	-	580861	-	
2040	CR	CDS	1028779	1030125	+	+	580219	-	
2042	CR	CDS	1030275	1031144	+	-	578723	-	
2044	CR	ND	1031208	1032653	+	-	577790	-	
2046	CR	CDS	1032765	1033022	+	-	576233	-	
2048	CR	CDS	1033019	1034473	+	+	575979	-	
2050	CR	CDS	1034593	1034979	+	-	574405	-	
2052	CR	CDS	1034952	1035464	+	-	574046	-	
2054	CR	CDS	1035466	1036041	+	+	573532	-	
2056	CR	CDS	1036082	1036972	+	+	572916	-	
2058	CR	CDS	1037121	1038113	+	-	571877	-	
2060	CR	CDS	1038094	1038393	+	-	570904	-	
2062	CR	CDS	1038488	1038973	-	+	570025	-	
2064	CR	CDS	1039212	1040177	-	+	568821	-	
2066	CR	CDS	1040273	1040854	-	-	568144	-	
2068	CR	CDS	1040847	1041623	-	-	567375	-	
2070	CR	CDS	1041677	1042798	-	-	566200	-	
2072	CR	CDS	1043355	1044902	+	+	565643	-	
2074	CR	CDS	1044988	1046064	+	+	564010	-	
2076	CR	CDS	1046240	1047649	+	+	562758	-	
2078	CR	CDS	1047673	1048275	+	+	561325	-	
2080	CR	CDS	1048389	1053473	-	-	555525	-	
2082	CR	CDS	1053715	1054794	-	-	554204	-	
2084	CR	CDS	1054796	1055896	-	+	553102	-	
2086	CR	CDS	1055909	1057273	-	+	551725	-	
2088	CR	CDS	1057465	1060203	-	+	548795	-	
2090	CR	CDS	1060231	1062108	-	-	546890	-	
2092	CR	ND	1062206	1063651	+	-	546792	-	
2094	CR	CDS	1063832	1063966	+	+	545166	-	
2096	CR	CDS	1063986	1064345	+	+	545012	-	
2098	CR	CDS	1064309	1064569	+	-	544689	-	
2100	CR	CDS	1064569	1066194	+	+	544429	-	
2102	CR	CDS	1066325	1067710	+	-	542673	-	
2104	CR	CDS	1067898	1069767	+	-	541100	-	
2106	CR	CDS	1069855	1071414	+	-	539143	-	
2108	CR	CDS	1071484	1071999	+	+	537514	-	
2110	CR	CDS	1071996	1072940	+	-	537002	-	
2112	CR	CDS	1073118	1073456	+	-	535880	-	
2114	CR	CDS	1073504	1074274	-	-	534724	-	
2116	CR	CDS	1074433	1075338	+	-	534565	-	
2118	CR	CDS	1075341	1076582	+	-	533657	-	
2120	CR	CDS	1076579	1077211	+	-	532419	-	
2122	CR	CDS	1077214	1077990	+	-	531784	-	
2124	CR	CDS	1078046	1078993	+	-	530952	-	
2126	CR	CDS	1079002	1080468	+	+	529996	-	
2128	CR	CDS	1080488	1080916	+	-	528510	-	
2130	CR	ND	1081154	1081795	+	-	527844	-	
2132	CR	ND	1081941	1082514	-	-	526484	-	
2134	CR	CDS	1082773	1083771	+	-	526225	-	
2136	CR	CDS	1083776	1085392	+	-	525222	-	
2138	CR	CDS	1085376	1086023	+	-	523622	-	
2140	CR	CDS	1086136	1087137	+	+	522862	-	
2142	CR	CDS	1087262	1089259	-	+	519739	-	
2144	CR	CDS	1089388	1090065	-	-	518933	-	
2146	CR	CDS	1090115	1090810	-	-	518188	-	
2148	CR	CDS	1090804	1091664	-	-	517334	-	
2150	CR	CDS	1091678	1093135	-	+	515863	-	
2152	CR	CDS	1093194	1094180	-	-	514818	-	
2154	CR	CDS	1094211	1095488	-	-	513510	-	
2156	CR	CDS	1095485	1095970	-	-	513028	-	
2158	CR	CDS	1096042	1097040	-	-	511958	-	
2160	CR	CDS	1097216	1098022	+	-	511782	-	
2162	CR	CDS	1098172	1099116	+	-	510826	-	
