bgBrickID	bgBrickType	brickType	bgSP	bgEP	brickLen	Strand	operonID	geneName	locus_tag	pseudoGene	EG	funCat	COG_Num	KO_Num	GO_FunNum	GO_ProcNum	GO_CompNum	locus	seqLen	circular	organism	
740	CR	CDS	417963	418214	252	-1	+	SA0360	SA0360	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
741	ICR	TT	418215	418252	38													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
742	CR	CDS	418253	418462	210	-1	-	SAS011	SAS011	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
743	ICR	PP	418463	418615	153													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
744	CR	CDS	418616	419221	606	-1	+	SA0361	SA0361	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
745	ICR	TT	419222	419286	65													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
746	CR	CDS	419287	419670	384	-1	-	SA0362	SA0362	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
747	ICR	PT	419671	419939	269													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
748	CR	CDS	419940	420566	627	-1	-	SA0363	SA0363	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
749	ICR	PT	420567	420638	72													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
750	CR	CDS	420639	420830	192	-1	-	SA0364	SA0364	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
751	ICR	PT	420831	421009	179													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
752	CR	CDS	421010	422533	1524	-1	-	ahpF	SA0365	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
753	ICR	PT	422534	422548	15													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
754	CR	CDS	422549	423118	570	-1	-	ahpC	SA0366	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
755	ICR	PP	423119	423609	491													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
756	CR	CDS	423610	424365	756	-1	+	SA0367	SA0367	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
757	ICR	TT	424366	424444	79													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
758	CR	CDS	424445	425833	1389	-1	-	SA0368	SA0368	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
759	ICR	PP	425834	426679	846													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
760	CR	CDS	426680	427999	1320	-1	+	tnp	SA0369	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
761	ICR	TT	428000	428330	331													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
762	CR	CDS	428331	429287	957	-1	-	SA0370	SA0370	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
763	ICR	PT	429288	429404	117													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
764	CR	CDS	429405	430067	663	-1	-	SA0371	SA0371	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
765	ICR	PT	430068	430209	142													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
766	CR	CDS	430210	430617	408	-1	-	SA0372	SA0372	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
767	ICR	PP	430618	431129	512													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
768	CR	CDS	431130	431708	579	-1	+	xprT	SA0373	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
769	ICR	TP	431709	431707	-1													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
770	CR	CDS	431708	432976	1269	-1	+	pbuX	SA0374	-	-	F 						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
771	ICR	TP	432977	433013	37													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
772	CR	CDS	433014	434480	1467	-1	+	guaB	SA0375	-	-	F 						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
773	ICR	TP	434481	434504	24													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
774	CR	CDS	434505	436046	1542	-1	+	guaA	SA0376	-	-	F 						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
775	ICR	TT	436047	436158	112													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
776	CR	CDS	436159	436695	537	-1	-	SA0377	SA0377	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
777	ICR	PT	436696	437086	391													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
778	CR	CDS	437087	437791	705	-1	-	SA0378	SA0378	-	+	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
779	ICR	PT	437792	438189	398													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
780	CR	CDS	438190	438486	297	-1	-	SA0379	SA0379	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
781	ICR	PT	438487	438722	236													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
782	CR	CDS	438723	438875	153	-1	-	SAS012	SAS012	-	+	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
783	ICR	PT	438876	439406	531													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
784	CR	CDS	439407	439766	360	-1	-	SA0380	SA0380	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
785	ICR	PT	439767	439784	18													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
786	CR	CDS	439785	440630	846	-1	-	SA0381	SA0381	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
787	ICR	PP	440631	441101	471													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
788	CR	CDS	441102	441782	681	-1	+	set6	SA0382	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
789	ICR	TP	441783	442067	285													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
790	CR	CDS	442068	442763	696	-1	+	set7	SA0383	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
791	ICR	TP	442764	443053	290													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
792	CR	CDS	443054	444124	1071	-1	+	set8	SA0384	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
793	ICR	TP	444125	444487	363													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
794	CR	tRNA	444488	445366	879	-1	+	set9	SA0385	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
795	ICR	TP	445367	445729	363													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
796	CR	tRNA	445730	446434	705	-1	+	set10	SA0386	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
797	ICR	TP	446435	446879	445													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
798	CR	CDS	446880	447575	696	-1	+	set11	SA0387	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
799	ICR	TP	447576	447913	338													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
800	CR	CDS	447914	448612	699	-1	+	set12	SA0388	-	+	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
801	ICR	TP	448613	448988	376													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
802	CR	CDS	448989	449687	699	-1	+	set13	SA0389	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
803	ICR	TP	449688	450052	365													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
804	CR	CDS	450053	450736	684	-1	+	set14	SA0390	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
805	ICR	TP	450737	450788	52													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
806	CR	CDS	450789	450947	159	-1	+	SAS013	SAS013	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
807	ICR	TP	450948	450999	52													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
808	CR	CDS	451000	452556	1557	-1	+	hsdM	SA0391	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
809	ICR	TP	452557	452548	-8													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
810	CR	CDS	452549	453760	1212	-1	+	hsdS	SA0392	-	+	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
811	ICR	TP	453761	454142	382													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
812	CR	CDS	454143	454826	684	-1	+	set15	SA0393	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
813	ICR	TP	454827	454847	21													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
814	CR	CDS	454848	456335	1488	-1	+	SA0394	SA0394	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
815	ICR	TT	456336	456443	108													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
816	CR	CDS	456444	456752	309	-1	-	SA0395	SA0395	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
817	ICR	PP	456753	457088	336													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
818	CR	CDS	457089	457892	804	-1	+	lpl1	SA0396	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
819	ICR	TP	457893	457922	30													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
820	CR	CDS	457923	458717	795	-1	+	lpl2	SA0397	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
821	ICR	TP	458718	458761	44													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
822	CR	CDS	458762	459550	789	-1	+	lpl3	SA0398	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
823	ICR	TP	459551	459873	323													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
824	CR	CDS	459874	460356	483	-1	+	SA0399	SA0399	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
825	ICR	TP	460357	460416	60													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
826	CR	CDS	460417	461202	786	-1	+	lpl4	SA0400	-	+	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
827	ICR	TP	461203	461220	18													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
828	CR	CDS	461221	462003	783	-1	+	lpl5	SA0401	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
829	ICR	TP	462004	462059	56													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
830	CR	CDS	462060	462854	795	-1	+	lpl6	SA0402	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
831	ICR	TP	462855	462905	51													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
832	CR	CDS	462906	463706	801	-1	+	lpl7	SA0403	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
833	ICR	TP	463707	463724	18													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
834	CR	CDS	463725	464507	783	-1	+	lpl8	SA0404	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
835	ICR	TP	464508	464685	178													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
836	CR	CDS	464686	465501	816	-1	+	lpl9	SA0405	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
837	ICR	TP	465502	465490	-11													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
838	CR	CDS	465491	466816	1326	-1	+	SA0406	SA0406	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
839	ICR	TP	466817	466812	-4													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
840	CR	CDS	466813	467136	324	-1	+	SA0407	SA0407	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
841	ICR	TP	467137	467154	18													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
842	CR	CDS	467155	467469	315	-1	+	SA0408	SA0408	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
843	ICR	TT	467470	467757	288													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
844	CR	CDS	467758	467958	201	-1	-	SA0409	SA0409	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
845	ICR	PP	467959	468136	178													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
846	CR	CDS	468137	469339	1203	-1	+	SA0410	SA0410	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
847	ICR	TT	469340	469752	413													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
848	CR	CDS	469753	469896	144	-1	-	SAS014	SAS014	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
849	ICR	PP	469897	470926	1030													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
850	CR	CDS	470927	472411	1485	-1	+	ndhF	SA0411	-	+	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
851	ICR	TP	472412	472423	12													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
852	CR	CDS	472424	475129	2706	-1	+	SA0412	SA0412	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
853	ICR	TP	475130	475290	161													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
854	CR	CDS	475291	475653	363	-1	+	SA0413	SA0413	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
855	ICR	TT	475654	475881	228													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
856	CR	CDS	475882	476124	243	-1	-	SA0414	SA0414	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
857	ICR	PP	476125	476335	211													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
858	CR	CDS	476336	477010	675	-1	+	SA0415	SA0415	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
859	ICR	TP	477011	477046	36													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
860	CR	CDS	477047	477781	735	-1	+	SA0416	SA0416	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
861	ICR	TP	477782	478149	368													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
862	CR	CDS	478150	479490	1341	-1	+	SA0417	SA0417	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
863	ICR	TP	479491	479706	216													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
864	CR	CDS	479707	480612	906	-1	+	cysM	SA0418	-	+	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
865	ICR	TP	480613	480604	-8													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
866	CR	CDS	480605	481747	1143	-1	+	metB	SA0419	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
867	ICR	TP	481748	482041	294													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
868	CR	CDS	482042	483067	1026	-1	+	SA0420	SA0420	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
869	ICR	TP	483068	483070	3													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
870	CR	CDS	483071	483730	660	-1	+	SA0421	SA0421	-	+	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
871	ICR	TP	483731	483766	36													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
872	CR	CDS	483767	484609	843	-1	+	SA0422	SA0422	-	+	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
873	ICR	TP	484610	484940	331													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
874	CR	CDS	484941	485945	1005	-1	+	SA0423	SA0423	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
875	ICR	TT	485946	486129	184													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
876	CR	CDS	486130	486408	279	-1	-	SA0424	SA0424	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
877	ICR	PP	486409	486547	139													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
878	CR	CDS	486548	486943	396	-1	+	SA0425	SA0425	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
879	ICR	TP	486944	486932	-11													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
880	CR	ND	486933	487418	486	-1	+	SA0426	SA0426	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
881	ICR	TT	487419	487586	168													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
882	CR	CDS	487587	488369	783	-1	-	SA0427	SA0427	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
883	ICR	PT	488370	488365	-4													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
884	CR	CDS	488366	489478	1113	-1	-	SA0428	SA0428	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
885	ICR	PT	489479	489598	120													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
886	CR	CDS	489599	490483	885	-1	-	gltC	SA0429	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
887	ICR	PP	490484	490663	180													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
888	CR	CDS	490664	495163	4500	-1	+	gltB	SA0430	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
889	ICR	TP	495164	495180	17													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
890	CR	CDS	495181	496644	1464	-1	+	gltD	SA0431	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
891	ICR	TP	496645	496912	268													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
892	CR	CDS	496913	497005	93	-1	+	SAtRNA03	SAtRNA03	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
893	ICR	TP	497006	497473	468													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
894	CR	CDS	497474	498901	1428	-1	+	treP	SA0432	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
895	ICR	TP	498902	498964	63													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
896	CR	CDS	498965	500605	1641	-1	+	SA0433	SA0433	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
897	ICR	TP	500606	500629	24													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
898	CR	CDS	500630	501358	729	-1	+	SA0434	SA0434	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
899	ICR	TP	501359	502000	642													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
900	CR	CDS	502001	502525	525	-1	+	SA0435	SA0435	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
901	ICR	TP	502526	502593	68													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
902	CR	CDS	502594	504291	1698	-1	+	dnaX	SA0436	-	-	L 						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
903	ICR	TP	504292	504380	89													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
904	CR	CDS	504381	504698	318	-1	+	SA0437	SA0437	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
905	ICR	TP	504699	504704	6													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
906	CR	CDS	504705	505301	597	-1	+	recR	SA0438	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
907	ICR	TP	505302	506160	859													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
908	CR	CDS	506161	507715	1555	-1	+	SArRNA01	SArRNA01	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
909	ICR	TP	507716	507804	89													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
910	CR	CDS	507805	507881	77	-1	+	SAtRNA04	SAtRNA04	-	+	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
911	ICR	TP	507882	507899	18													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
912	CR	CDS	507900	507975	76	-1	+	SAtRNA05	SAtRNA05	-	+	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
913	ICR	TP	507976	508188	213													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
914	CR	CDS	508189	511111	2923	-1	+	SArRNA02	SArRNA02	-	+	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
915	ICR	TP	511112	511183	72													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
916	CR	CDS	511184	511298	115	-1	+	SArRNA03	SArRNA03	-	+	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
917	ICR	TP	511299	512200	902													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
918	CR	CDS	512201	513538	1338	-1	+	SA0439	SA0439	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
919	ICR	TP	513539	513539	1													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
920	CR	CDS	513540	514157	618	-1	+	tmk	SA0440	-	-	F 						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
921	ICR	TP	514158	514184	27													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
922	CR	CDS	514185	514514	330	-1	+	SA0441	SA0441	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
923	ICR	TP	514515	514727	213													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
924	CR	CDS	514728	515654	927	-1	+	holB	SA0442	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
925	ICR	TP	515655	515822	168													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
926	CR	CDS	515823	516458	636	-1	+	SA0443	SA0443	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
927	ICR	TP	516459	516453	-5													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
928	CR	CDS	516454	516822	369	-1	+	SA0444	SA0444	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
929	ICR	TP	516823	517095	273													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
930	CR	tRNA	517096	517821	726	-1	+	SA0445	SA0445	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
931	ICR	TP	517822	517813	-8													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
932	CR	CDS	517814	518062	249	-1	+	SA0446	SA0446	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
933	ICR	TP	518063	518063	1													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
934	CR	CDS	518064	518903	840	-1	+	SA0447	SA0447	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
935	ICR	TP	518904	519187	284													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
936	CR	CDS	519188	521161	1974	-1	+	metS	SA0448	-	-	R 						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
937	ICR	TP	521162	521191	30													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
938	CR	CDS	521192	521965	774	-1	+	SA0449	SA0449	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
939	ICR	TP	521966	522131	166													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
940	CR	CDS	522132	522668	537	-1	+	SA0450	SA0450	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
941	ICR	TP	522669	522678	10													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
942	CR	CDS	522679	523572	894	-1	+	ksgA	SA0451	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
943	ICR	TP	523573	523671	99													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
944	CR	CDS	523672	523935	264	-1	+	veg	SA0452	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
945	ICR	TP	523936	524244	309													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
946	CR	CDS	524245	525093	849	-1	+	ipk	SA0453	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
947	ICR	TP	525094	525106	13													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
948	CR	CDS	525107	525931	825	-1	+	purR	SA0454	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
949	ICR	TP	525932	525947	16													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
950	CR	CDS	525948	526328	381	-1	+	SA0455	SA0455	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
951	ICR	TP	526329	526399	71													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
952	CR	CDS	526400	526702	303	-1	+	spoVG	SA0456	-	+	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
953	ICR	TP	526703	527066	364													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
954	CR	CDS	527067	528419	1353	-1	+	glmU	SA0457	-	-	M 						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
955	ICR	TP	528420	528565	146													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
956	CR	CDS	528566	529531	966	-1	+	prs	SA0458	-	-	E 						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
957	ICR	TP	529532	529680	149													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
958	CR	CDS	529681	530334	654	-1	+	rplY	SA0459	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
959	ICR	TP	530335	530644	310													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
960	CR	CDS	530645	531217	573	-1	+	pth	SA0460	-	+	J 						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
961	ICR	TP	531218	531216	-1													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
962	CR	CDS	531217	534723	3507	-1	+	mfd	SA0461	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
963	ICR	TP	534724	534712	-11													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
964	CR	CDS	534713	536239	1527	-1	+	SA0462	SA0462	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
965	ICR	TP	536240	536238	-1													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
966	CR	CDS	536239	537432	1194	-1	+	SA0463	SA0463	-	-	X						NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
967	ICR	TP	537433	537428	-4													NC_002745	2814816	+	Staphylococcus aureus subsp. aureus N315	
