bgBrickID	bgBrickType	brickType	bgSP	bgEP	brickLen	Strand	operonID	geneName	locus_tag	pseudoGene	EG	funCat	COG_Num	KO_Num	GO_FunNum	GO_ProcNum	GO_CompNum	locus	seqLen	circular	organism	
2953	ICR	PT	1577125	1577120	-4													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2954	CR	CDS	1577121	1578269	1149	-1	-	PA14_18370	PA14_18370	-	+	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2955	ICR	PT	1578270	1578656	387													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2956	CR	CDS	1578657	1580102	1446	-1	-	algA	PA14_18380	-	+	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2957	ICR	PT	1580103	1580298	196													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2958	CR	CDS	1580299	1580949	651	-1	-	algF	PA14_18410	-	+	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2959	ICR	PT	1580950	1581021	72													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2960	CR	CDS	1581022	1582197	1176	-1	-	algJ	PA14_18430	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2961	ICR	PT	1582198	1582211	14													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2962	CR	CDS	1582212	1583774	1563	-1	-	algI	PA14_18450	-	+	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2963	ICR	PT	1583775	1584015	241													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2964	CR	CDS	1584016	1585119	1104	-1	-	algL	PA14_18470	-	+	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2965	ICR	PT	1585120	1585122	3													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2966	CR	CDS	1585123	1586547	1425	-1	-	algX	PA14_18480	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2967	ICR	PT	1586548	1586559	12													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2968	CR	CDS	1586560	1588191	1632	-1	-	algG	PA14_18500	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2969	ICR	PT	1588192	1588211	20													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2970	CR	CDS	1588212	1589684	1473	-1	-	algE	PA14_18510	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2971	ICR	PT	1589685	1589680	-4													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2972	CR	CDS	1589681	1591108	1428	-1	-	algK	PA14_18520	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2973	ICR	PT	1591109	1591121	13													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2974	CR	CDS	1591122	1592291	1170	-1	-	alg44	PA14_18550	-	+	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2975	ICR	PT	1592292	1592373	82													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2976	CR	CDS	1592374	1593867	1494	-1	-	alg8	PA14_18565	-	+	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2977	ICR	PT	1593868	1593997	130													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2978	CR	CDS	1593998	1595308	1311	-1	-	algD	PA14_18580	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2979	ICR	PT	1595309	1596210	902													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2980	CR	CDS	1596211	1596990	780	-1	-	PA14_18590	PA14_18590	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2981	ICR	PT	1596991	1597096	106													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2982	CR	CDS	1597097	1598179	1083	-1	-	PA14_18600	PA14_18600	-	+	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2983	ICR	PT	1598180	1598183	4													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2984	CR	CDS	1598184	1599101	918	-1	-	argF	PA14_18610	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2985	ICR	PP	1599102	1599379	278													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2986	CR	CDS	1599380	1599847	468	-1	+	PA14_18620	PA14_18620	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2987	ICR	TT	1599848	1600240	393													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2988	CR	CDS	1600241	1603228	2988	-1	-	PA14_18630	PA14_18630	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2989	ICR	PP	1603229	1603526	298													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2990	CR	CDS	1603527	1605635	2109	-1	+	PA14_18640	PA14_18640	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2991	ICR	TP	1605636	1605747	112													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2992	CR	ND	1605748	1606074	327	-1	+	PA14_18650	PA14_18650	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2993	ICR	TP	1606075	1606156	82													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2994	CR	CDS	1606157	1607308	1152	-1	+	PA14_18660	PA14_18660	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2995	ICR	TT	1607309	1607375	67													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2996	CR	ND	1607376	1607852	477	-1	-	bfrB	PA14_18670	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2997	ICR	PT	1607853	1608061	209													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2998	CR	CDS	1608062	1608283	222	-1	-	PA14_18680	PA14_18680	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
2999	ICR	PP	1608284	1608542	259													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3000	CR	CDS	1608543	1609145	603	-1	+	PA14_18690	PA14_18690	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3001	ICR	TT	1609146	1609323	178													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3002	CR	CDS	1609324	1609998	675	-1	-	rnt	PA14_18700	-	-	L 						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3003	ICR	PT	1609999	1609994	-4													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3004	CR	CDS	1609995	1611041	1047	-1	-	pyrC	PA14_18710	-	+	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3005	ICR	PP	1611042	1611173	132													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3006	CR	CDS	1611174	1612139	966	-1	+	PA14_18720	PA14_18720	-	+	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3007	ICR	TP	1612140	1612256	117													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3008	CR	CDS	1612257	1613474	1218	-1	+	argG	PA14_18740	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3009	ICR	TT	1613475	1613565	91													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3010	CR	ND	1613566	1613952	387	-1	-	gloA1	PA14_18750	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3011	ICR	PP	1613953	1614328	376													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3012	CR	CDS	1614329	1615486	1158	-1	+	PA14_18760	PA14_18760	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3013	ICR	TP	1615487	1615482	-4													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3014	CR	CDS	1615483	1618644	3162	-1	+	PA14_18780	PA14_18780	-	+	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3015	ICR	TP	1618645	1618640	-4													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3016	CR	CDS	1618641	1620116	1476	-1	+	PA14_18790	PA14_18790	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3017	ICR	TP	1620117	1620686	570													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3018	CR	CDS	1620687	1620881	195	-1	+	PA14_18800	PA14_18800	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3019	ICR	TP	1620882	1621281	400													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3020	CR	CDS	1621282	1622319	1038	-1	+	PA14_18810	PA14_18810	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3021	ICR	TP	1622320	1622351	32													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3022	CR	CDS	1622352	1623338	987	-1	+	PA14_18820	PA14_18820	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3023	ICR	TP	1623339	1623368	30													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3024	CR	CDS	1623369	1624802	1434	-1	+	PA14_18830	PA14_18830	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3025	ICR	TP	1624803	1624801	-1													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3026	CR	CDS	1624802	1626253	1452	-1	+	PA14_18850	PA14_18850	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3027	ICR	TP	1626254	1626302	49													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3028	CR	CDS	1626303	1627376	1074	-1	+	PA14_18860	PA14_18860	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3029	ICR	TT	1627377	1627575	199													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3030	CR	CDS	1627576	1627755	180	-1	-	PA14_18870	PA14_18870	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3031	ICR	PT	1627756	1627863	108													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3032	CR	CDS	1627864	1628502	639	-1	-	nth	PA14_18880	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3033	ICR	PT	1628503	1628498	-4													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3034	CR	CDS	1628499	1629215	717	-1	-	PA14_18890	PA14_18890	-	+	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3035	ICR	PT	1629216	1629207	-8													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3036	CR	CDS	1629208	1629852	645	-1	-	PA14_18900	PA14_18900	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3037	ICR	PT	1629853	1629851	-1													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3038	CR	CDS	1629852	1630886	1035	-1	-	PA14_18910	PA14_18910	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3039	ICR	PT	1630887	1630888	2													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3040	CR	CDS	1630889	1633213	2325	-1	-	PA14_18920	PA14_18920	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3041	ICR	PT	1633214	1633209	-4													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3042	CR	CDS	1633210	1633776	567	-1	-	PA14_18930	PA14_18930	-	-	C 						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3043	ICR	PT	1633777	1633772	-4													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3044	CR	CDS	1633773	1634357	585	-1	-	PA14_18950	PA14_18950	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3045	ICR	PT	1634358	1634534	177													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3046	CR	CDS	1634535	1635233	699	-1	-	PA14_18960	PA14_18960	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3047	ICR	PT	1635234	1635661	428													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3048	CR	CDS	1635662	1638973	3312	-1	-	pldA	PA14_18970	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3049	ICR	PT	1638974	1638976	3													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3050	CR	CDS	1638977	1641403	2427	-1	-	PA14_18985	PA14_18985	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3051	ICR	PT	1641404	1641697	294													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3052	CR	CDS	1641698	1642135	438	-1	-	PA14_19010	PA14_19010	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3053	ICR	PT	1642136	1642131	-4													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3054	CR	CDS	1642132	1643358	1227	-1	-	PA14_19020	PA14_19020	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3055	ICR	PT	1643359	1643444	86													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3056	CR	ND	1643445	1644245	801	-1	-	PA14_19030	PA14_19030	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3057	ICR	PT	1644246	1644278	33													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3058	CR	CDS	1644279	1646315	2037	-1	-	metG	PA14_19050	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3059	ICR	PP	1646316	1646445	130													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3060	CR	CDS	1646446	1647540	1095	-1	+	PA14_19065	PA14_19065	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3061	ICR	TP	1647541	1647641	101													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3062	CR	CDS	1647642	1648208	567	-1	+	dcd	PA14_19090	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3063	ICR	TP	1648209	1648631	423													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3064	CR	CDS	1648632	1649519	888	-1	+	rhlA	PA14_19100	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3065	ICR	TP	1649520	1649584	65													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3066	CR	CDS	1649585	1650865	1281	-1	+	rhlB	PA14_19110	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3067	ICR	TP	1650866	1650989	124													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3068	CR	CDS	1650990	1651715	726	-1	+	rhlR	PA14_19120	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3069	ICR	TP	1651716	1651895	180													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3070	CR	CDS	1651896	1652501	606	-1	+	rhlI	PA14_19130	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3071	ICR	TP	1652502	1652655	154													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3072	CR	CDS	1652656	1653462	807	-1	+	pheC	PA14_19140	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3073	ICR	TP	1653463	1653555	93													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3074	CR	CDS	1653556	1654416	861	-1	+	PA14_19150	PA14_19150	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3075	ICR	TP	1654417	1654412	-4													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3076	CR	CDS	1654413	1655312	900	-1	+	PA14_19160	PA14_19160	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3077	ICR	TT	1655313	1655332	20													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3078	CR	CDS	1655333	1655929	597	-1	-	PA14_19170	PA14_19170	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3079	ICR	PP	1655930	1656386	457													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3080	CR	CDS	1656387	1658081	1695	-1	+	PA14_19190	PA14_19190	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3081	ICR	TT	1658082	1658202	121													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3082	CR	tRNA	1658203	1658661	459	-1	-	PA14_19205	PA14_19205	+	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3083	ICR	PT	1658662	1658657	-4													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3084	CR	CDS	1658658	1659200	543	-1	-	PA14_19210	PA14_19210	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3085	ICR	PT	1659201	1659217	17													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3086	CR	CDS	1659218	1660546	1329	-1	-	PA14_19230	PA14_19230	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3087	ICR	PT	1660547	1660713	167													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3088	CR	CDS	1660714	1662081	1368	-1	-	PA14_19270	PA14_19270	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3089	ICR	PP	1662082	1662266	185													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3090	CR	CDS	1662267	1663607	1341	-1	+	PA14_19290	PA14_19290	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3091	ICR	TT	1663608	1663728	121													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3092	CR	CDS	1663729	1665444	1716	-1	-	PA14_19310	PA14_19310	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3093	ICR	PP	1665445	1665660	216													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3094	CR	CDS	1665661	1666986	1326	-1	+	PA14_19320	PA14_19320	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3095	ICR	TT	1666987	1667114	128													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3096	CR	CDS	1667115	1667345	231	-1	-	PA14_19330	PA14_19330	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3097	ICR	PT	1667346	1667395	50													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3098	CR	CDS	1667396	1670152	2757	-1	-	PA14_19340	PA14_19340	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3099	ICR	PT	1670153	1670288	136													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3100	CR	CDS	1670289	1671485	1197	-1	-	PA14_19350	PA14_19350	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3101	ICR	PT	1671486	1671481	-4													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3102	CR	CDS	1671482	1673239	1758	-1	-	PA14_19360	PA14_19360	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3103	ICR	PT	1673240	1673279	40													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3104	CR	CDS	1673280	1675049	1770	-1	-	PA14_19370	PA14_19370	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3105	ICR	PP	1675050	1675191	142													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3106	CR	CDS	1675192	1675665	474	-1	+	PA14_19380	PA14_19380	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3107	ICR	TT	1675666	1675920	255													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3108	CR	CDS	1675921	1676673	753	-1	-	PA14_19390	PA14_19390	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3109	ICR	PT	1676674	1676773	100													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3110	CR	ND	1676774	1678738	1965	-1	-	mnmC	PA14_19400	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3111	ICR	PP	1678739	1678881	143													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3112	CR	CDS	1678882	1680372	1491	-1	+	PA14_19410	PA14_19410	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3113	ICR	TP	1680373	1680524	152													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3114	CR	CDS	1680525	1681709	1185	-1	+	PA14_19430	PA14_19430	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3115	ICR	TP	1681710	1681837	128													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3116	CR	CDS	1681838	1682503	666	-1	+	PA14_19450	PA14_19450	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3117	ICR	TT	1682504	1682726	223													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3118	CR	CDS	1682727	1684298	1572	-1	-	mqoA	PA14_19470	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3119	ICR	PT	1684299	1684500	202													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3120	CR	CDS	1684501	1684710	210	-1	-	PA14_19480	PA14_19480	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3121	ICR	PP	1684711	1684915	205													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3122	CR	CDS	1684916	1685554	639	-1	+	PA14_19490	PA14_19490	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3123	ICR	TP	1685555	1685804	250													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3124	CR	CDS	1685805	1686809	1005	-1	+	PA14_19500	PA14_19500	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3125	ICR	TP	1686810	1686812	3													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3126	CR	CDS	1686813	1687637	825	-1	+	PA14_19510	PA14_19510	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3127	ICR	TP	1687638	1687633	-4													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3128	CR	CDS	1687634	1688383	750	-1	+	PA14_19520	PA14_19520	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3129	ICR	TP	1688384	1688536	153													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3130	CR	CDS	1688537	1689130	594	-1	+	PA14_19530	PA14_19530	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3131	ICR	TP	1689131	1689248	118													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3132	CR	CDS	1689249	1690220	972	-1	+	PA14_19540	PA14_19540	-	+	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3133	ICR	TP	1690221	1690297	77													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3134	CR	CDS	1690298	1691446	1149	-1	+	ssuD	PA14_19560	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3135	ICR	TP	1691447	1691466	20													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3136	CR	CDS	1691467	1692255	789	-1	+	PA14_19570	PA14_19570	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3137	ICR	TP	1692256	1692251	-4													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3138	CR	CDS	1692252	1693076	825	-1	+	ssuB	PA14_19580	-	+	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3139	ICR	TP	1693077	1693116	40													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3140	CR	CDS	1693117	1693332	216	-1	+	PA14_19590	PA14_19590	-	-	H 						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3141	ICR	TT	1693333	1693511	179													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3142	CR	CDS	1693512	1693850	339	-1	-	PA14_19600	PA14_19600	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3143	ICR	PT	1693851	1693901	51													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3144	CR	CDS	1693902	1694213	312	-1	-	PA14_19610	PA14_19610	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3145	ICR	PT	1694214	1694341	128													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3146	CR	CDS	1694342	1694713	372	-1	-	folX	PA14_19620	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3147	ICR	PT	1694714	1694714	1													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3148	CR	CDS	1694715	1695275	561	-1	-	folE1	PA14_19630	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3149	ICR	PT	1695276	1695292	17													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3150	CR	CDS	1695293	1695997	705	-1	-	PA14_19640	PA14_19640	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3151	ICR	PT	1695998	1696107	110													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3152	CR	CDS	1696108	1696665	558	-1	-	PA14_19650	PA14_19650	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3153	ICR	PP	1696666	1696944	279													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3154	CR	CDS	1696945	1697397	453	-1	+	PA14_19660	PA14_19660	-	-	X						NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
3155	ICR	TT	1697398	1697535	138													NC_008463	6537648	+	Pseudomonas aeruginosa UCBPP-PA14	
