bgBrickID	bgBrickType	brickType	bgSP	bgEP	brickLen	Strand	operonID	geneName	locus_tag	pseudoGene	EG	funCat	COG_Num	KO_Num	GO_FunNum	GO_ProcNum	GO_CompNum	locus	seqLen	circular	organism	
1125	ICR	TP	527660	527660	1													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1126	CR	CDS	527661	527843	183	-1	+	SP_0559	SP_0559	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1127	ICR	TT	527844	527795	-48													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1128	CR	CDS	527796	528029	234	-1	-	SP_0560	SP_0560	-	+	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1129	ICR	PP	528030	528290	261													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1130	CR	CDS	528291	528536	246	-1	+	SP_0561	SP_0561	-	+	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1131	ICR	TP	528537	528535	-1													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1132	CR	CDS	528536	529870	1335	-1	+	SP_0562	SP_0562	-	+	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1133	ICR	TP	529871	529879	9													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1134	CR	CDS	529880	530134	255	-1	+	SP_0563	SP_0563	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1135	ICR	TP	530135	530229	95													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1136	CR	CDS	530230	530625	396	-1	+	SP_0564	SP_0564	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1137	ICR	TP	530626	531037	412													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1138	CR	CDS	531038	531487	450	-1	+	SP_0565	SP_0565	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1139	ICR	TP	531488	531473	-14													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1140	CR	CDS	531474	532034	561	-1	+	SP_0566	SP_0566	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1141	ICR	TP	532035	532018	-16													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1142	CR	CDS	532019	532612	594	-1	+	SP_0567	SP_0567	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1143	ICR	TP	532613	532604	-8													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1144	CR	CDS	532605	535256	2652	-1	+	valS	SP_0568	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1145	ICR	TP	535257	535336	80													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1146	CR	CDS	535337	535501	165	-1	+	SP_0569	SP_0569	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1147	ICR	TP	535502	535551	50													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1148	CR	CDS	535552	537156	1605	-1	+	SP_0570	SP_0570	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1149	ICR	TP	537157	537535	379													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1150	CR	CDS	537536	538339	804	-1	+	SP_0571	SP_0571	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1151	ICR	TT	538340	538453	114													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1152	CR	CDS	538454	539654	1201	-1	-	SP_0572	SP_0572	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1153	ICR	PP	539655	539916	262													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1154	CR	CDS	539917	540078	162	-1	+	SP_0573	SP_0573	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1155	ICR	TP	540079	540201	123													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1156	CR	CDS	540202	541032	831	-1	+	SP_0574	SP_0574	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1157	ICR	TP	541033	541217	185													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1158	CR	CDS	541218	542864	1647	-1	+	SP_0575	SP_0575	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1159	ICR	TP	542865	543163	299													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1160	CR	CDS	543164	544003	840	-1	+	SP_0576	SP_0576	-	+	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1161	ICR	TP	544004	544020	17													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1162	CR	CDS	544021	545859	1839	-1	+	SP_0577	SP_0577	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1163	ICR	TP	545860	545871	12													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1164	CR	CDS	545872	547287	1416	-1	+	SP_0578	SP_0578	-	+	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1165	ICR	TP	547288	547768	481													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1166	CR	CDS	547769	548815	1047	-1	+	pheS	SP_0579	-	+	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1167	ICR	TP	548816	548814	-1													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1168	CR	CDS	548815	549324	510	-1	+	SP_0580	SP_0580	-	+	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1169	ICR	TP	549325	549400	76													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1170	CR	CDS	549401	551806	2406	-1	+	pheT	SP_0581	-	+	J 						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1171	ICR	TT	551807	551873	67													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1172	CR	CDS	551874	552875	1002	-1	-	SP_0582	SP_0582	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1173	ICR	PP	552876	553030	155													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1174	CR	CDS	553031	553449	419	-1	+	SP_0583	SP_0583	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1175	ICR	TP	553450	553625	176													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1176	CR	CDS	553626	553838	213	-1	+	SP_0584	SP_0584	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1177	ICR	TP	553839	554098	260													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1178	CR	CDS	554099	556348	2250	-1	+	SP_0585	SP_0585	-	+	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1179	ICR	TP	556349	556411	63													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1180	CR	CDS	556412	557278	867	-1	+	SP_0586	SP_0586	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1181	ICR	TT	557279	557459	181													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1182	CR	CDS	557460	557729	270	-1	-	SP_0587	SP_0587	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1183	ICR	PP	557730	557962	233													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1184	CR	CDS	557963	560176	2214	-1	+	SP_0588	SP_0588	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1185	ICR	TP	560177	560191	15													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1186	CR	CDS	560192	560809	618	-1	+	SP_0589	SP_0589	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1187	ICR	TP	560810	560820	11													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1188	CR	CDS	560821	561705	885	-1	+	SP_0590	SP_0590	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1189	ICR	TP	561706	561786	81													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1190	CR	CDS	561787	563130	1344	-1	+	cysS	SP_0591	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1191	ICR	TP	563131	563122	-8													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1192	CR	CDS	563123	563509	387	-1	+	SP_0592	SP_0592	-	+	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1193	ICR	TP	563510	563512	3													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1194	CR	CDS	563513	564397	885	-1	+	SP_0593	SP_0593	-	+	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1195	ICR	TP	564398	564533	136													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1196	CR	CDS	564534	564989	456	-1	+	SP_0595	SP_0595	-	+	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1197	ICR	TP	564990	564985	-4													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1198	CR	CDS	564986	565132	147	-1	+	SP_0596	SP_0596	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1199	ICR	TP	565133	565277	145													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1200	CR	CDS	565278	565664	387	-1	+	SP_0597	SP_0597	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1201	ICR	TP	565665	565788	124													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1202	CR	CDS	565789	565953	165	-1	+	SP_0598	SP_0598	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1203	ICR	TP	565954	565915	-38													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1204	CR	CDS	565916	567079	1164	-1	+	SP_0599	SP_0599	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1205	ICR	TP	567080	567091	12													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1206	CR	CDS	567092	567739	648	-1	+	SP_0600	SP_0600	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1207	ICR	TP	567740	567790	51													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1208	CR	CDS	567791	569170	1380	-1	+	SP_0601	SP_0601	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1209	ICR	TP	569171	569481	311													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1210	CR	CDS	569482	570138	657	-1	+	SP_0603	SP_0603	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1211	ICR	TP	570139	570134	-4													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1212	CR	CDS	570135	571463	1329	-1	+	SP_0604	SP_0604	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1213	ICR	TP	571464	571603	140													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1214	CR	CDS	571604	572485	882	-1	+	SP_0605	SP_0605	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1215	ICR	TT	572486	572805	320													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1216	CR	CDS	572806	574008	1203	-1	-	SP_0606	SP_0606	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1217	ICR	PT	574009	574253	245													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1218	CR	CDS	574254	574913	660	-1	-	SP_0607	SP_0607	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1219	ICR	PT	574914	574922	9													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1220	CR	CDS	574923	575600	678	-1	-	SP_0608	SP_0608	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1221	ICR	PT	575601	575612	12													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1222	CR	CDS	575613	576377	765	-1	-	SP_0609	SP_0609	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1223	ICR	PT	576378	576416	39													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1224	CR	CDS	576417	577175	759	-1	-	SP_0610	SP_0610	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1225	ICR	PP	577176	577451	276													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1226	CR	CDS	577452	579674	2223	-1	+	SP_0611	SP_0611	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1227	ICR	TP	579675	579707	33													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1228	CR	CDS	579708	579806	99	-1	+	SP_0612	SP_0612	-	+	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1229	ICR	TP	579807	579848	42													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1230	CR	CDS	579849	581510	1662	-1	+	SP_0613	SP_0613	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1231	ICR	TP	581511	581578	68													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1232	CR	CDS	581579	582358	780	-1	+	SP_0614	SP_0614	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1233	ICR	TP	582359	582469	111													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1234	CR	rRNA	582470	583690	1221	-1	+	SP_0615	SP_0615	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1235	ICR	TP	583691	583694	4													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1236	CR	tRNA	583695	584927	1233	-1	+	SP_0616	SP_0616	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1237	ICR	TP	584928	584984	57													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1238	CR	tRNA	584985	585707	723	-1	+	SP_0617	SP_0617	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1239	ICR	TP	585708	585746	39													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1240	CR	rRNA	585747	587591	1845	-1	+	uvrC	SP_0618	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1241	ICR	TP	587592	587580	-11													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1242	CR	rRNA	587581	588414	834	-1	+	SP_0619	SP_0619	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1243	ICR	TT	588415	588595	181													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1244	CR	rRNA	588596	589396	801	-1	-	SP_0620	SP_0620	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1245	ICR	PP	589397	589469	73													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1246	CR	tRNA	589470	589580	111	-1	+	SP_0621	SP_0621	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1247	ICR	TP	589581	589566	-14													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1248	CR	tRNA	589567	590172	606	-1	+	SP_0622	SP_0622	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1249	ICR	TP	590173	590184	12													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1250	CR	ND	590185	591585	1401	-1	+	SP_0623	SP_0623	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1251	ICR	TP	591586	591638	53													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1252	CR	CDS	591639	592217	579	-1	+	SP_0624	SP_0624	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1253	ICR	TP	592218	592376	159													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1254	CR	CDS	592377	592664	288	-1	+	SP_0625	SP_0625	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1255	ICR	TP	592665	592819	155													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1256	CR	CDS	592820	594160	1341	-1	+	SP_0626	SP_0626	-	+	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1257	ICR	TP	594161	594257	97													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1258	CR	CDS	594258	595295	1038	-1	+	SP_0627	SP_0627	-	+	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1259	ICR	TP	595296	595263	-32													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1260	CR	CDS	595264	595767	504	-1	+	SP_0628	SP_0628	-	+	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1261	ICR	TP	595768	595769	2													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1262	CR	CDS	595770	596486	717	-1	+	SP_0629	SP_0629	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1263	ICR	TP	596487	596794	308													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1264	CR	CDS	596795	597220	426	-1	+	rplK	SP_0630	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1265	ICR	TP	597221	597426	206													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1266	CR	CDS	597427	598116	690	-1	+	rplA	SP_0631	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1267	ICR	TP	598117	598229	113													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1268	CR	tRNA	598230	598343	114	-1	+	SP_0632	SP_0632	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1269	ICR	TP	598344	598657	314													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1270	CR	tRNA	598658	599020	363	-1	+	SP_0633	SP_0633	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1271	ICR	TP	599021	599322	302													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1272	CR	CDS	599323	599664	342	-1	+	SP_0634	SP_0634	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1273	ICR	TT	599665	599591	-73													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1274	CR	CDS	599592	599759	168	-1	-	SP_0635	SP_0635	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1275	ICR	PP	599760	600064	305													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1276	CR	CDS	600065	601057	993	-1	+	SP_0636	SP_0636	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1277	ICR	TP	601058	601058	1													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1278	CR	CDS	601059	601877	819	-1	+	SP_0637	SP_0637	-	+	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1279	ICR	TP	601878	601878	1													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1280	CR	CDS	601879	602664	786	-1	+	SP_0638	SP_0638	-	+	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1281	ICR	TP	602665	602699	35													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1282	CR	CDS	602700	602981	282	-1	+	SP_0639	SP_0639	-	+	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1283	ICR	TP	602982	602917	-64													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1284	CR	CDS	602918	603163	246	-1	+	SP_0640	SP_0640	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1285	ICR	TP	603164	603894	731													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1286	CR	CDS	603895	610317	6423	-1	+	SP_0641	SP_0641	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1287	ICR	TT	610318	610612	295													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1288	CR	CDS	610613	610947	335	-1	-	SP_0642	SP_0642	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1289	ICR	PT	610948	611050	103													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1290	CR	CDS	611051	611197	147	-1	-	SP_0643	SP_0643	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1291	ICR	PP	611198	611266	69													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1292	CR	CDS	611267	612350	1084	-1	+	SP_0644	SP_0644	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1293	ICR	TP	612351	612683	333													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1294	CR	ND	612684	613181	498	-1	+	SP_0645	SP_0645	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1295	ICR	TP	613182	613218	37													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1296	CR	CDS	613219	613524	306	-1	+	SP_0646	SP_0646	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1297	ICR	TP	613525	613571	47													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1298	CR	CDS	613572	615047	1476	-1	+	SP_0647	SP_0647	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1299	ICR	TP	615048	615441	394													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1300	CR	rRNA	615442	622143	6702	-1	+	SP_0648	SP_0648	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1301	ICR	TT	622144	622390	247													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1302	CR	tRNA	622391	623247	857	-1	-	SP_0649	SP_0649	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1303	ICR	PT	623248	623456	209													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1304	CR	rRNA	623457	623777	321	-1	-	SP_0650	SP_0650	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1305	ICR	PP	623778	623838	61													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1306	CR	rRNA	623839	624864	1026	-1	+	SP_0651	SP_0651	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1307	ICR	TP	624865	624847	-17													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1308	CR	CDS	624848	625405	558	-1	+	SP_0652	SP_0652	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1309	ICR	TP	625406	625397	-8													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1310	CR	CDS	625398	625652	255	-1	+	SP_0653	SP_0653	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1311	ICR	TP	625653	625626	-26													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1312	CR	CDS	625627	625728	102	-1	+	SP_0654	SP_0654	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1313	ICR	TP	625729	625663	-65													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1314	CR	CDS	625664	627718	2055	-1	+	SP_0655	SP_0655	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1315	ICR	TP	627719	627896	178													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1316	CR	CDS	627897	628757	861	-1	+	SP_0657	SP_0657	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1317	ICR	TP	628758	628967	210													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1318	CR	CDS	628968	629678	711	-1	+	SP_0658	SP_0658	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1319	ICR	TP	629679	629697	19													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1320	CR	CDS	629698	630264	567	-1	+	SP_0659	SP_0659	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1321	ICR	TP	630265	630451	187													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1322	CR	CDS	630452	631387	936	-1	+	SP_0660	SP_0660	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1323	ICR	TP	631388	631654	267													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1324	CR	CDS	631655	632392	738	-1	+	SP_0661	SP_0661	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1325	ICR	TP	632393	632388	-4													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1326	CR	CDS	632389	634080	1692	-1	+	SP_0662	SP_0662	-	+	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1327	ICR	TP	634081	634195	115													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1328	CR	tRNA	634196	634759	564	-1	+	SP_0663	SP_0663	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1329	ICR	TP	634760	634855	96													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1330	CR	tRNA	634856	640501	5646	-1	+	SP_0664	SP_0664	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1331	ICR	TP	640502	640561	60													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1332	CR	tRNA	640562	642283	1722	-1	+	SP_0665	SP_0665	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1333	ICR	TP	642284	642283	0													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1334	CR	tRNA	642284	642901	618	-1	+	SP_0666	SP_0666	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1335	ICR	TP	642902	642950	49													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1336	CR	CDS	642951	643949	999	-1	+	SP_0667	SP_0667	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1337	ICR	TP	643950	644072	123													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1338	CR	CDS	644073	645035	963	-1	+	SP_0668	SP_0668	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1339	ICR	TP	645036	645131	96													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1340	CR	CDS	645132	645971	840	-1	+	thyA	SP_0669	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1341	ICR	TT	645972	646018	47													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1342	CR	CDS	646019	646189	171	-1	-	SP_0670	SP_0670	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1343	ICR	PP	646190	646309	120													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1344	CR	CDS	646310	647194	885	-1	+	miaA	SP_0671	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1345	ICR	TP	647195	647186	-8													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1346	CR	CDS	647187	648425	1239	-1	+	SP_0672	SP_0672	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1347	ICR	TP	648426	648417	-8													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1348	CR	CDS	648418	649041	624	-1	+	SP_0673	SP_0673	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1349	ICR	TP	649042	649055	14													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1350	CR	CDS	649056	649985	930	-1	+	SP_0674	SP_0674	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1351	ICR	TP	649986	650005	20													NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
1352	CR	CDS	650006	650761	756	-1	+	SP_0675	SP_0675	-	-	X						NC_003028	2160842	+	Streptococcus pneumoniae TIGR4	
