bgBrickID	bgBrickType	brickType	bgSP	bgEP	brickLen	Strand	operonID	geneName	locus_tag	pseudoGene	EG	funCat	COG_Num	KO_Num	GO_FunNum	GO_ProcNum	GO_CompNum	locus	seqLen	circular	organism	
1685	ICR	PT	908729	908932	204													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1686	CR	CDS	908933	910198	1266	-1	-	ybiU	STM0841	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1687	ICR	PP	910199	910459	261													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1688	CR	CDS	910460	911269	810	-1	+	ybiV(1)	STM0842	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1689	ICR	TT	911270	911346	77													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1690	CR	CDS	911347	913779	2433	-1	-	pflF	STM0843	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1691	ICR	PT	913780	913784	5													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1692	CR	CDS	913785	914684	900	-1	-	pflE	STM0844	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1693	ICR	PT	914685	914961	277													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1694	CR	CDS	914962	915711	750	-1	-	moeB	STM0845	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1695	ICR	PT	915712	915710	-1													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1696	CR	CDS	915711	916946	1236	-1	-	moeA	STM0846	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1697	ICR	PP	916947	917148	202													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1698	CR	CDS	917149	918090	942	-1	+	ybiK	STM0847	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1699	ICR	TP	918091	918100	10													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1700	CR	CDS	918101	919972	1872	-1	+	yliA	STM0848	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1701	ICR	TP	919973	920004	32													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1702	CR	ND	920005	921543	1539	-1	+	yliB	STM0849	-	-	E 						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1703	ICR	TP	921544	921603	60													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1704	CR	CDS	921604	922524	921	-1	+	yliC	STM0850	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1705	ICR	TP	922525	922526	2													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1706	CR	CDS	922527	923438	912	-1	+	yliD	STM0851	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1707	ICR	TT	923439	923528	90													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1708	CR	CDS	923529	924854	1326	-1	-	rimO	STM0852	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1709	ICR	PP	924855	925084	230													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1710	CR	CDS	925085	925468	384	-1	+	bssR	STM0853	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1711	ICR	TP	925469	926180	712													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1712	CR	CDS	926181	926696	516	-1	+	STM0854	STM0854	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1713	ICR	TP	926697	926613	-83													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1714	CR	CDS	926614	927468	855	-1	+	STM0855	STM0855	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1715	ICR	TP	927469	927478	10													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1716	CR	CDS	927479	928426	948	-1	+	STM0856	STM0856	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1717	ICR	TP	928427	928719	293													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1718	CR	CDS	928720	929883	1164	-1	+	STM0857	STM0857	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1719	ICR	TP	929884	930331	448													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1720	CR	CDS	930332	932017	1686	-1	+	STM0858	STM0858	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1721	ICR	TT	932018	932022	5													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1722	CR	CDS	932023	932913	891	-1	-	STM0859	STM0859	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1723	ICR	PT	932914	933177	264													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1724	CR	CDS	933178	933603	426	-1	-	STM0860	STM0860	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1725	ICR	PP	933604	933938	335													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1726	CR	CDS	933939	934630	692	-1	+	yliI	STM0861	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1727	ICR	TT	934631	934626	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1728	CR	CDS	934627	935253	627	-1	-	yliJ	STM0862	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1729	ICR	PP	935254	935496	243													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1730	CR	CDS	935497	936699	1203	-1	+	dacC	STM0863	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1731	ICR	TT	936700	936743	44													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1732	CR	CDS	936744	937502	759	-1	-	deoR	STM0864	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1733	ICR	PT	937503	937573	71													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1734	CR	CDS	937574	938182	609	-1	-	ybjG	STM0865	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1735	ICR	PP	938183	938494	312													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1736	CR	CDS	938495	939727	1233	-1	+	mdfA	STM0866	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1737	ICR	TT	939728	939780	53													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1738	CR	CDS	939781	940596	816	-1	-	STM0867	STM0867	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1739	ICR	PT	940597	940592	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1740	CR	CDS	940593	941804	1212	-1	-	STM0868	STM0868	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1741	ICR	PP	941805	941971	167													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1742	CR	CDS	941972	942592	621	-1	+	STM0869	STM0869	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1743	ICR	TT	942593	942708	116													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1744	CR	CDS	942709	944394	1686	-1	-	STM0870	STM0870	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1745	ICR	PP	944395	944664	270													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1746	CR	CDS	944665	945042	378	-1	+	ybjM	STM0871	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1747	ICR	TT	945043	945073	31													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1748	CR	CDS	945074	945337	264	-1	-	grxA	STM0872	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1749	ICR	PP	945338	945506	169													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1750	CR	CDS	945507	945797	291	-1	+	ybjC	STM0873	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1751	ICR	TP	945798	945780	-17													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1752	CR	CDS	945781	946503	723	-1	+	mdaA	STM0874	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1753	ICR	TP	946504	946560	57													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1754	CR	CDS	946561	947463	903	-1	+	rimK	STM0875	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1755	ICR	TP	947464	947559	96													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1756	CR	CDS	947560	948036	477	-1	+	ybjN	STM0876	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1757	ICR	TP	948037	948384	348													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1758	CR	CDS	948385	949497	1113	-1	+	potF	STM0877	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1759	ICR	TP	949498	949584	87													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1760	CR	CDS	949585	950718	1134	-1	+	potG	STM0878	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1761	ICR	TP	950719	950727	9													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1762	CR	CDS	950728	951681	954	-1	+	potH	STM0879	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1763	ICR	TP	951682	951677	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1764	CR	CDS	951678	952523	846	-1	+	potI	STM0880	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1765	ICR	TP	952524	952596	73													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1766	CR	CDS	952597	953070	474	-1	+	ybjO	STM0881	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1767	ICR	TP	953071	953112	42													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1768	CR	CDS	953113	954243	1131	-1	+	rumB	STM0882	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1769	ICR	TP	954244	954525	282													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1770	CR	CDS	954526	955869	1344	-1	+	ulaA	STM0884	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1771	ICR	TP	955870	955898	29													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1772	CR	CDS	955899	956219	321	-1	+	STM0885	STM0885	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1773	ICR	TP	956220	956228	9													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1774	CR	CDS	956229	957716	1488	-1	+	STM0886	STM0886	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1775	ICR	TT	957717	957934	218													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1776	CR	CDS	957935	958666	732	-1	-	artJ	STM0887	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1777	ICR	PT	958667	958902	236													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1778	CR	CDS	958903	959571	669	-1	-	artM	STM0888	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1779	ICR	PT	959572	959570	-1													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1780	CR	CDS	959571	960287	717	-1	-	artQ	STM0889	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1781	ICR	PT	960288	960293	6													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1782	CR	CDS	960294	961025	732	-1	-	artI	STM0890	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1783	ICR	PT	961026	961042	17													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1784	CR	CDS	961043	961771	729	-1	-	artP	STM0891	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1785	ICR	PT	961772	962000	229													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1786	CR	CDS	962001	962516	516	-1	-	ybjP	STM0892	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1787	ICR	PT	962517	962611	95													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1788	CR	CDS	962612	963937	1326	-1	-	STM0893	STM0893	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1789	ICR	PT	963938	963964	27													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1790	CR	CDS	963965	964207	243	-1	-	STM0894	STM0894	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1791	ICR	PT	964208	964214	7													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1792	CR	CDS	964215	964361	147	-1	-	STM0895.1n	STM0895.1n	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1793	ICR	PT	964362	964572	211													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1794	CR	CDS	964573	964881	309	-1	-	STM0895	STM0895	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1795	ICR	PT	964882	965340	459													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1796	CR	CDS	965341	965733	393	-1	-	STM0896	STM0896	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1797	ICR	PT	965734	966308	575													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1798	CR	CDS	966309	966725	417	-1	-	STM0897	STM0897	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1799	ICR	PT	966726	967910	1185													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1800	CR	CDS	967911	968606	696	-1	-	STM0898	STM0898	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1801	ICR	PP	968607	968718	112													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1802	CR	CDS	968719	968973	255	-1	+	STM0898A	STM0898A	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1803	ICR	TP	968974	969472	499													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1804	CR	CDS	969473	969841	369	-1	+	STM0899	STM0899	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1805	ICR	TP	969842	969998	157													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1806	CR	CDS	969999	971582	1584	-1	+	STM0900	STM0900	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1807	ICR	TP	971583	971578	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1808	CR	miscRNA	971579	972547	969	-1	+	STM0901	STM0901	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1809	ICR	TP	972548	972546	-1													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1810	CR	CDS	972547	973407	861	-1	+	STM0902	STM0902	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1811	ICR	TP	973408	973403	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1812	CR	CDS	973404	974219	816	-1	+	STM0903	STM0903	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1813	ICR	TT	974220	974373	154													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1814	CR	CDS	974374	974766	393	-1	-	STM0904	STM0904	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1815	ICR	PP	974767	975823	1057													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1816	CR	CDS	975824	976222	399	-1	+	STM0905	STM0905	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1817	ICR	TP	976223	976811	589													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1818	CR	CDS	976812	977156	345	-1	+	STM0906	STM0906	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1819	ICR	TP	977157	977158	2													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1820	CR	CDS	977159	977773	615	-1	+	STM0907	STM0907	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1821	ICR	TP	977774	977769	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1822	CR	CDS	977770	978255	486	-1	+	STM0908	STM0908	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1823	ICR	TP	978256	979089	834													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1824	CR	CDS	979090	979581	492	-1	+	STM0909	STM0909	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1825	ICR	TP	979582	979567	-14													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1826	CR	CDS	979568	981676	2109	-1	+	STM0910	STM0910	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1827	ICR	TP	981677	981875	199													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1828	CR	CDS	981876	983411	1536	-1	+	STM0911	STM0911	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1829	ICR	TP	983412	983262	-149													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1830	CR	CDS	983263	985449	2187	-1	+	STM0912	STM0912	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1831	ICR	TT	985450	985462	13													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1832	CR	CDS	985463	986134	672	-1	-	STM0913	STM0913	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1833	ICR	PP	986135	986132	-2													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1834	CR	CDS	986133	986717	585	-1	+	STM0914	STM0914	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1835	ICR	TP	986718	986713	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1836	CR	CDS	986714	987115	402	-1	+	STM0915	STM0915	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1837	ICR	TP	987116	987125	10													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1838	CR	CDS	987126	987869	744	-1	+	STM0916	STM0916	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1839	ICR	TP	987870	987913	44													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1840	CR	CDS	987914	988318	405	-1	+	STM0916.1N	STM0916.1N	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1841	ICR	TP	988319	988335	17													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1842	CR	CDS	988336	988653	318	-1	+	STM0917	STM0917	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1843	ICR	TP	988654	988624	-29													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1844	CR	ND	988625	991786	3162	-1	+	STM0918	STM0918	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1845	ICR	TP	991787	991785	-1													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1846	CR	CDS	991786	992115	330	-1	+	STM0919	STM0919	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1847	ICR	TP	992116	992241	126													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1848	CR	CDS	992242	992760	519	-1	+	STM0920	STM0920	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1849	ICR	TP	992761	992891	131													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1850	CR	CDS	992892	993587	696	-1	+	STM0921	STM0921	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1851	ICR	TP	993588	993598	11													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1852	CR	CDS	993599	994333	735	-1	+	STM0922	STM0922	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1853	ICR	TP	994334	994230	-103													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1854	CR	CDS	994231	994908	678	-1	+	STM0923	STM0923	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1855	ICR	TT	994909	994961	53													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1856	CR	CDS	994962	995486	525	-1	-	STM0924	STM0924	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1857	ICR	PP	995487	995630	144													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1858	CR	CDS	995631	999026	3396	-1	+	STM0925.S	STM0925.S	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1859	ICR	TP	999027	999069	43													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1860	CR	CDS	999070	1001442	2373	-1	+	STM0926	STM0926	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1861	ICR	TP	1001443	1001441	-1													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1862	CR	CDS	1001442	1002017	576	-1	+	STM0927	STM0927	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1863	ICR	TT	1002018	1002087	70													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1864	CR	CDS	1002088	1003326	1239	-1	-	nanH	STM0928	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1865	ICR	PP	1003327	1003530	204													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1866	CR	CDS	1003531	1003719	189	-1	+	STM0928.1c	STM0928.1c	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1867	ICR	TT	1003720	1003899	180													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1868	CR	CDS	1003900	1004271	372	-1	-	STM0929	STM0929	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1869	ICR	PP	1004272	1005366	1095													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1870	CR	CDS	1005367	1005690	324	-1	+	orfB	STM0930	-	+	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1871	ICR	TP	1005691	1005686	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1872	CR	CDS	1005687	1006517	831	-1	+	ybjR	STM0931	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1873	ICR	TT	1006518	1006513	-4													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1874	CR	CDS	1006514	1007527	1014	-1	-	STM0932	STM0932	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1875	ICR	PT	1007528	1007622	95													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1876	CR	CDS	1007623	1009056	1434	-1	-	ybjT	STM0933	-	-	X						NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
1877	ICR	PT	1009057	1009066	10													NC_003197	4857432	+	Salmonella enterica subsp. enterica serovar Typhimurium str. LT2	
