bgBrickID	bgBrickType	brickType	bgSP	bgEP	brickLen	Strand	operonID	geneName	locus_tag	pseudoGene	EG	funCat	COG_Num	KO_Num	GO_FunNum	GO_ProcNum	GO_CompNum	locus	seqLen	circular	organism	
632	CR	CDS	326136	326363	228	-1	+	ACIAD0330	ACIAD0330	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
633	ICR	TT	326364	326783	420													NC_005966	3598621	+	Acinetobacter sp. ADP1	
634	CR	CDS	326784	327491	708	-1	-	ACIAD0331	ACIAD0331	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
635	ICR	PP	327492	327652	161													NC_005966	3598621	+	Acinetobacter sp. ADP1	
636	CR	CDS	327653	328417	765	-1	+	ACIAD0332	ACIAD0332	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
637	ICR	TP	328418	328666	249													NC_005966	3598621	+	Acinetobacter sp. ADP1	
638	CR	CDS	328667	329164	498	-1	+	ACIAD0333	ACIAD0333	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
639	ICR	TT	329165	329210	46													NC_005966	3598621	+	Acinetobacter sp. ADP1	
640	CR	CDS	329211	330383	1173	-1	-	fadA	ACIAD0334	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
641	ICR	PT	330384	330396	13													NC_005966	3598621	+	Acinetobacter sp. ADP1	
642	CR	CDS	330397	332550	2154	-1	-	fadB	ACIAD0335	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
643	ICR	PP	332551	332990	440													NC_005966	3598621	+	Acinetobacter sp. ADP1	
644	CR	CDS	332991	333956	966	-1	+	ACIAD0336	ACIAD0336	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
645	ICR	TP	333957	334121	165													NC_005966	3598621	+	Acinetobacter sp. ADP1	
646	CR	CDS	334122	335036	915	-1	+	lpxO	ACIAD0337	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
647	ICR	TP	335037	335211	175													NC_005966	3598621	+	Acinetobacter sp. ADP1	
648	CR	CDS	335212	335769	558	-1	+	ACIAD0339	ACIAD0339	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
649	ICR	TP	335770	335859	90													NC_005966	3598621	+	Acinetobacter sp. ADP1	
650	CR	CDS	335860	337659	1800	-1	+	uvrC	ACIAD0340	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
651	ICR	TP	337660	337746	87													NC_005966	3598621	+	Acinetobacter sp. ADP1	
652	CR	CDS	337747	338550	804	-1	+	ACIAD0341	ACIAD0341	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
653	ICR	TP	338551	338651	101													NC_005966	3598621	+	Acinetobacter sp. ADP1	
654	CR	CDS	338652	339245	594	-1	+	pgsA	ACIAD0342	-	+	I 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
655	ICR	TP	339246	339359	114													NC_005966	3598621	+	Acinetobacter sp. ADP1	
656	CR	CDS	339360	340220	861	-1	+	ada	ACIAD0344	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
657	ICR	TP	340221	340216	-4													NC_005966	3598621	+	Acinetobacter sp. ADP1	
658	CR	CDS	340217	340825	609	-1	+	alkB	ACIAD0345	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
659	ICR	TT	340826	340878	53													NC_005966	3598621	+	Acinetobacter sp. ADP1	
660	CR	CDS	340879	341667	789	-1	-	ACIAD0347	ACIAD0347	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
661	ICR	PP	341668	342114	447													NC_005966	3598621	+	Acinetobacter sp. ADP1	
662	CR	CDS	342115	344214	2100	-1	+	ACIAD0349	ACIAD0349	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
663	ICR	TP	344215	344197	-17													NC_005966	3598621	+	Acinetobacter sp. ADP1	
664	CR	CDS	344198	344410	213	-1	+	ACIAD0350	ACIAD0350	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
665	ICR	TP	344411	344444	34													NC_005966	3598621	+	Acinetobacter sp. ADP1	
666	CR	CDS	344445	345461	1017	-1	+	ACIAD0351	ACIAD0351	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
667	ICR	TT	345462	345523	62													NC_005966	3598621	+	Acinetobacter sp. ADP1	
668	CR	CDS	345524	345967	444	-1	-	ACIAD0352	ACIAD0352	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
669	ICR	PT	345968	345959	-8													NC_005966	3598621	+	Acinetobacter sp. ADP1	
670	CR	CDS	345960	346514	555	-1	-	ACIAD0353	ACIAD0353	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
671	ICR	PT	346515	346629	115													NC_005966	3598621	+	Acinetobacter sp. ADP1	
672	CR	CDS	346630	348291	1662	-1	-	recN	ACIAD0354	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
673	ICR	PP	348292	348406	115													NC_005966	3598621	+	Acinetobacter sp. ADP1	
674	CR	CDS	348407	349714	1308	-1	+	ACIAD0355	ACIAD0355	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
675	ICR	TP	349715	349792	78													NC_005966	3598621	+	Acinetobacter sp. ADP1	
676	CR	CDS	349793	350119	327	-1	+	ACIAD0356	ACIAD0356	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
677	ICR	TP	350120	350218	99													NC_005966	3598621	+	Acinetobacter sp. ADP1	
678	CR	CDS	350219	350965	747	-1	+	ACIAD0357	ACIAD0357	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
679	ICR	TP	350966	351005	40													NC_005966	3598621	+	Acinetobacter sp. ADP1	
680	CR	CDS	351006	351923	918	-1	+	ACIAD0358	ACIAD0358	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
681	ICR	TT	351924	351919	-4													NC_005966	3598621	+	Acinetobacter sp. ADP1	
682	CR	CDS	351920	352507	588	-1	-	coaE	ACIAD0359	-	-	H 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
683	ICR	PT	352508	352512	5													NC_005966	3598621	+	Acinetobacter sp. ADP1	
684	CR	CDS	352513	353373	861	-1	-	pilD	ACIAD0360	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
685	ICR	PT	353374	353372	-1													NC_005966	3598621	+	Acinetobacter sp. ADP1	
686	CR	CDS	353373	354599	1227	-1	-	pilC	ACIAD0361	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
687	ICR	PT	354600	354627	28													NC_005966	3598621	+	Acinetobacter sp. ADP1	
688	CR	CDS	354628	356367	1740	-1	-	pilB	ACIAD0362	-	-	U 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
689	ICR	PP	356368	356604	237													NC_005966	3598621	+	Acinetobacter sp. ADP1	
690	CR	CDS	356605	357402	798	-1	+	tpiA	ACIAD0363	-	-	G 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
691	ICR	TP	357403	357411	9													NC_005966	3598621	+	Acinetobacter sp. ADP1	
692	CR	tRNA	357412	357741	330	-1	+	secG	ACIAD0364	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
693	ICR	TP	357742	357797	56													NC_005966	3598621	+	Acinetobacter sp. ADP1	
694	CR	CDS	357798	357882	85	-1	+	ACIADtRNALeu_12	ACIADtRNALeu_12	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
695	ICR	TP	357883	358377	495													NC_005966	3598621	+	Acinetobacter sp. ADP1	
696	CR	CDS	358378	358454	77	-1	+	ACIADtRNAMet_13	ACIADtRNAMet_13	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
697	ICR	TP	358455	358541	87													NC_005966	3598621	+	Acinetobacter sp. ADP1	
698	CR	CDS	358542	358618	77	-1	+	ACIADtRNAMet_14	ACIADtRNAMet_14	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
699	ICR	TP	358619	358820	202													NC_005966	3598621	+	Acinetobacter sp. ADP1	
700	CR	CDS	358821	359345	525	-1	+	ACIAD0367	ACIAD0367	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
701	ICR	TP	359346	359380	35													NC_005966	3598621	+	Acinetobacter sp. ADP1	
702	CR	CDS	359381	360865	1485	-1	+	nusA	ACIAD0368	-	-	K 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
703	ICR	TP	360866	360875	10													NC_005966	3598621	+	Acinetobacter sp. ADP1	
704	CR	CDS	360876	363575	2700	-1	+	infB	ACIAD0369	-	-	J 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
705	ICR	TP	363576	363574	-1													NC_005966	3598621	+	Acinetobacter sp. ADP1	
706	CR	CDS	363575	363976	402	-1	+	rbfA	ACIAD0370	-	-	J 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
707	ICR	TT	363977	364021	45													NC_005966	3598621	+	Acinetobacter sp. ADP1	
708	CR	CDS	364022	364438	417	-1	-	phaG	ACIAD0371	-	+	P 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
709	ICR	PT	364439	364447	9													NC_005966	3598621	+	Acinetobacter sp. ADP1	
710	CR	CDS	364448	364723	276	-1	-	phaF	ACIAD0372	-	-	P 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
711	ICR	PT	364724	364719	-4													NC_005966	3598621	+	Acinetobacter sp. ADP1	
712	CR	CDS	364720	365247	528	-1	-	phaE	ACIAD0373	-	+	P 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
713	ICR	PT	365248	365249	2													NC_005966	3598621	+	Acinetobacter sp. ADP1	
714	CR	CDS	365250	367058	1809	-1	-	phaD	ACIAD0374	-	-	P 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
715	ICR	PT	367059	367057	-1													NC_005966	3598621	+	Acinetobacter sp. ADP1	
716	CR	CDS	367058	367426	369	-1	-	phaC	ACIAD0375	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
717	ICR	PT	367427	367422	-4													NC_005966	3598621	+	Acinetobacter sp. ADP1	
718	CR	CDS	367423	370272	2850	-1	-	phaAB	ACIAD0376	-	-	P 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
719	ICR	PT	370273	370599	327													NC_005966	3598621	+	Acinetobacter sp. ADP1	
720	CR	CDS	370600	371967	1368	-1	-	ACIAD0378	ACIAD0378	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
721	ICR	PT	371968	371979	12													NC_005966	3598621	+	Acinetobacter sp. ADP1	
722	CR	ND	371980	373482	1503	-1	-	ACIAD0379	ACIAD0379	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
723	ICR	PT	373483	373491	9													NC_005966	3598621	+	Acinetobacter sp. ADP1	
724	CR	CDS	373492	374265	774	-1	-	hisIE	ACIAD0380	-	-	E 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
725	ICR	PT	374266	374433	168													NC_005966	3598621	+	Acinetobacter sp. ADP1	
726	CR	ND	374434	375744	1311	-1	-	ACIAD0381	ACIAD0381	+	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
727	ICR	PT	375745	375763	19													NC_005966	3598621	+	Acinetobacter sp. ADP1	
728	CR	CDS	375764	377383	1620	-1	-	ubiB	ACIAD0382	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
729	ICR	PT	377384	377396	13													NC_005966	3598621	+	Acinetobacter sp. ADP1	
730	CR	CDS	377397	378062	666	-1	-	ACIAD0383	ACIAD0383	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
731	ICR	PT	378063	378074	12													NC_005966	3598621	+	Acinetobacter sp. ADP1	
732	CR	CDS	378075	379043	969	-1	-	ubiE	ACIAD0384	-	-	H 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
733	ICR	PT	379044	379176	133													NC_005966	3598621	+	Acinetobacter sp. ADP1	
734	CR	CDS	379177	379890	714	-1	-	ACIAD0385	ACIAD0385	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
735	ICR	PT	379891	380380	490													NC_005966	3598621	+	Acinetobacter sp. ADP1	
736	CR	CDS	380381	380557	177	-1	-	ACIAD0386	ACIAD0386	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
737	ICR	PP	380558	380876	319													NC_005966	3598621	+	Acinetobacter sp. ADP1	
738	CR	CDS	380877	381461	585	-1	+	ACIAD0387	ACIAD0387	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
739	ICR	TP	381462	381484	23													NC_005966	3598621	+	Acinetobacter sp. ADP1	
740	CR	CDS	381485	382192	708	-1	+	ACIAD0388	ACIAD0388	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
741	ICR	TP	382193	382219	27													NC_005966	3598621	+	Acinetobacter sp. ADP1	
742	CR	CDS	382220	384772	2553	-1	+	ACIAD0389	ACIAD0389	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
743	ICR	TP	384773	384772	0													NC_005966	3598621	+	Acinetobacter sp. ADP1	
744	CR	CDS	384773	385822	1050	-1	+	ACIAD0390	ACIAD0390	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
745	ICR	TP	385823	386765	943													NC_005966	3598621	+	Acinetobacter sp. ADP1	
746	CR	CDS	386766	388190	1425	-1	+	pap	ACIAD0394	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
747	ICR	TT	388191	388254	64													NC_005966	3598621	+	Acinetobacter sp. ADP1	
748	CR	CDS	388255	389574	1320	-1	-	citA	ACIAD0395	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
749	ICR	PT	389575	389763	189													NC_005966	3598621	+	Acinetobacter sp. ADP1	
750	CR	CDS	389764	390267	504	-1	-	ACIAD0396	ACIAD0396	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
751	ICR	PP	390268	390431	164													NC_005966	3598621	+	Acinetobacter sp. ADP1	
752	CR	CDS	390432	394097	3666	-1	+	recC	ACIAD0397	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
753	ICR	TP	394098	394103	6													NC_005966	3598621	+	Acinetobacter sp. ADP1	
754	CR	CDS	394104	397808	3705	-1	+	recB	ACIAD0398	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
755	ICR	TP	397809	397903	95													NC_005966	3598621	+	Acinetobacter sp. ADP1	
756	CR	CDS	397904	399682	1779	-1	+	recD	ACIAD0399	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
757	ICR	TT	399683	400223	541													NC_005966	3598621	+	Acinetobacter sp. ADP1	
758	CR	CDS	400224	401552	1329	-1	-	ACIAD0400	ACIAD0400	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
759	ICR	PP	401553	401801	249													NC_005966	3598621	+	Acinetobacter sp. ADP1	
760	CR	CDS	401802	402071	270	-1	+	rpsO	ACIAD0401	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
761	ICR	TP	402072	402323	252													NC_005966	3598621	+	Acinetobacter sp. ADP1	
762	CR	CDS	402324	404417	2094	-1	+	pnp	ACIAD0402	-	-	J 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
763	ICR	TP	404418	404694	277													NC_005966	3598621	+	Acinetobacter sp. ADP1	
764	CR	CDS	404695	405990	1296	-1	+	ACIAD0403	ACIAD0403	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
765	ICR	TP	405991	406177	187													NC_005966	3598621	+	Acinetobacter sp. ADP1	
766	CR	CDS	406178	406558	381	-1	+	crcB	ACIAD0404	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
767	ICR	TT	406559	406665	107													NC_005966	3598621	+	Acinetobacter sp. ADP1	
768	CR	CDS	406666	406989	324	-1	-	ACIAD0405	ACIAD0405	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
769	ICR	PT	406990	407000	11													NC_005966	3598621	+	Acinetobacter sp. ADP1	
770	CR	CDS	407001	407942	942	-1	-	cbpA	ACIAD0406	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
771	ICR	PT	407943	408144	202													NC_005966	3598621	+	Acinetobacter sp. ADP1	
772	CR	CDS	408145	409032	888	-1	-	hslO	ACIAD0407	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
773	ICR	PT	409033	409070	38													NC_005966	3598621	+	Acinetobacter sp. ADP1	
774	CR	CDS	409071	410915	1845	-1	-	kef	ACIAD0408	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
775	ICR	PT	410916	410988	73													NC_005966	3598621	+	Acinetobacter sp. ADP1	
776	CR	CDS	410989	413220	2232	-1	-	priA	ACIAD0409	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
777	ICR	PP	413221	413359	139													NC_005966	3598621	+	Acinetobacter sp. ADP1	
778	CR	CDS	413360	414565	1206	-1	+	xcpS	ACIAD0411	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
779	ICR	TP	414566	414570	5													NC_005966	3598621	+	Acinetobacter sp. ADP1	
780	CR	CDS	414571	415077	507	-1	+	xcpT	ACIAD0412	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
781	ICR	TP	415078	415340	263													NC_005966	3598621	+	Acinetobacter sp. ADP1	
782	CR	CDS	415341	415679	339	-1	+	ACIAD0413	ACIAD0413	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
783	ICR	TP	415680	415814	135													NC_005966	3598621	+	Acinetobacter sp. ADP1	
784	CR	CDS	415815	416009	195	-1	+	ACIAD0414	ACIAD0414	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
785	ICR	TT	416010	416094	85													NC_005966	3598621	+	Acinetobacter sp. ADP1	
786	CR	CDS	416095	417654	1560	-1	-	lnt	ACIAD0415	-	-	M 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
787	ICR	PT	417655	417650	-4													NC_005966	3598621	+	Acinetobacter sp. ADP1	
788	CR	CDS	417651	418490	840	-1	-	corC	ACIAD0416	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
789	ICR	PP	418491	418670	180													NC_005966	3598621	+	Acinetobacter sp. ADP1	
790	CR	CDS	418671	418934	264	-1	+	sirA	ACIAD0417	-	-	O 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
791	ICR	TT	418935	419026	92													NC_005966	3598621	+	Acinetobacter sp. ADP1	
792	CR	CDS	419027	419815	789	-1	-	aroE	ACIAD0418	-	-	E 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
793	ICR	PT	419816	419891	76													NC_005966	3598621	+	Acinetobacter sp. ADP1	
794	CR	tRNA	419892	420098	207	-1	-	ACIAD0419	ACIAD0419	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
795	ICR	PP	420099	420180	82													NC_005966	3598621	+	Acinetobacter sp. ADP1	
796	CR	tRNA	420181	420819	639	-1	+	ACIAD0420	ACIAD0420	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
797	ICR	TP	420820	420808	-11													NC_005966	3598621	+	Acinetobacter sp. ADP1	
798	CR	CDS	420809	422014	1206	-1	+	ACIAD0421	ACIAD0421	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
799	ICR	TP	422015	422111	97													NC_005966	3598621	+	Acinetobacter sp. ADP1	
800	CR	CDS	422112	422507	396	-1	+	ACIAD0422	ACIAD0422	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
801	ICR	TT	422508	422652	145													NC_005966	3598621	+	Acinetobacter sp. ADP1	
802	CR	CDS	422653	422985	333	-1	-	ACIAD0424	ACIAD0424	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
803	ICR	PT	422986	423251	266													NC_005966	3598621	+	Acinetobacter sp. ADP1	
804	CR	CDS	423252	423500	249	-1	-	rpmE2	ACIAD0425	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
805	ICR	PT	423501	423591	91													NC_005966	3598621	+	Acinetobacter sp. ADP1	
806	CR	CDS	423592	424923	1332	-1	-	ACIAD0426	ACIAD0426	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
807	ICR	PP	424924	425140	217													NC_005966	3598621	+	Acinetobacter sp. ADP1	
808	CR	CDS	425141	426397	1257	-1	+	ACIAD0427	ACIAD0427	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
809	ICR	TP	426398	426436	39													NC_005966	3598621	+	Acinetobacter sp. ADP1	
810	CR	CDS	426437	427687	1251	-1	+	ACIAD0428	ACIAD0428	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
811	ICR	TT	427688	427749	62													NC_005966	3598621	+	Acinetobacter sp. ADP1	
812	CR	CDS	427750	429099	1350	-1	-	norM	ACIAD0429	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
813	ICR	PT	429100	429127	28													NC_005966	3598621	+	Acinetobacter sp. ADP1	
814	CR	CDS	429128	429589	462	-1	-	ACIAD0431	ACIAD0431	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
815	ICR	PP	429590	429707	118													NC_005966	3598621	+	Acinetobacter sp. ADP1	
816	CR	CDS	429708	430865	1158	-1	+	ACIAD0432	ACIAD0432	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
817	ICR	TT	430866	430988	123													NC_005966	3598621	+	Acinetobacter sp. ADP1	
818	CR	CDS	430989	431744	756	-1	-	ACIAD0433	ACIAD0433	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
819	ICR	PP	431745	431868	124													NC_005966	3598621	+	Acinetobacter sp. ADP1	
820	CR	CDS	431869	432768	900	-1	+	ACIAD0434	ACIAD0434	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
821	ICR	TT	432769	432823	55													NC_005966	3598621	+	Acinetobacter sp. ADP1	
822	CR	CDS	432824	433387	564	-1	-	ahpC	ACIAD0436	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
823	ICR	PT	433388	433597	210													NC_005966	3598621	+	Acinetobacter sp. ADP1	
824	CR	CDS	433598	433673	76	-1	-	ACIADtRNALys_15	ACIADtRNALys_15	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
825	ICR	PT	433674	433781	108													NC_005966	3598621	+	Acinetobacter sp. ADP1	
826	CR	CDS	433782	433857	76	-1	-	ACIADtRNALys_16	ACIADtRNALys_16	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
827	ICR	PT	433858	433977	120													NC_005966	3598621	+	Acinetobacter sp. ADP1	
828	CR	CDS	433978	435825	1848	-1	-	ACIAD0437	ACIAD0437	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
829	ICR	PT	435826	436008	183													NC_005966	3598621	+	Acinetobacter sp. ADP1	
830	CR	CDS	436009	439425	3417	-1	-	rne	ACIAD0438	-	-	J 						NC_005966	3598621	+	Acinetobacter sp. ADP1	
831	ICR	PP	439426	439736	311													NC_005966	3598621	+	Acinetobacter sp. ADP1	
832	CR	CDS	439737	439982	246	-1	+	ACIAD0441	ACIAD0441	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
833	ICR	TP	439983	440159	177													NC_005966	3598621	+	Acinetobacter sp. ADP1	
834	CR	CDS	440160	441092	933	-1	+	rluC	ACIAD0442	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
835	ICR	TP	441093	441088	-4													NC_005966	3598621	+	Acinetobacter sp. ADP1	
836	CR	CDS	441089	441754	666	-1	+	ACIAD0443	ACIAD0443	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
837	ICR	TP	441755	441800	46													NC_005966	3598621	+	Acinetobacter sp. ADP1	
838	CR	CDS	441801	442529	729	-1	+	ACIAD0444	ACIAD0444	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
839	ICR	TP	442530	442580	51													NC_005966	3598621	+	Acinetobacter sp. ADP1	
840	CR	CDS	442581	443186	606	-1	+	ACIAD0445	ACIAD0445	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
841	ICR	TT	443187	443232	46													NC_005966	3598621	+	Acinetobacter sp. ADP1	
842	CR	CDS	443233	443907	675	-1	-	ACIAD0446	ACIAD0446	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
843	ICR	PT	443908	444027	120													NC_005966	3598621	+	Acinetobacter sp. ADP1	
844	CR	CDS	444028	444924	897	-1	-	hcaR	ACIAD0448	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
845	ICR	PP	444925	445277	353													NC_005966	3598621	+	Acinetobacter sp. ADP1	
846	CR	CDS	445278	446255	978	-1	+	ACIAD0449	ACIAD0449	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
847	ICR	TP	446256	446310	55													NC_005966	3598621	+	Acinetobacter sp. ADP1	
848	CR	CDS	446311	447363	1053	-1	+	ACIAD0450	ACIAD0450	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
849	ICR	TT	447364	447418	55													NC_005966	3598621	+	Acinetobacter sp. ADP1	
850	CR	CDS	447419	448939	1521	-1	-	katA	ACIAD0451	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
851	ICR	PP	448940	449532	593													NC_005966	3598621	+	Acinetobacter sp. ADP1	
852	CR	CDS	449533	451179	1647	-1	+	ACIAD0452	ACIAD0452	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
853	ICR	TT	451180	451232	53													NC_005966	3598621	+	Acinetobacter sp. ADP1	
854	CR	CDS	451233	453527	2295	-1	-	ptsP	ACIAD0454	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
855	ICR	PT	453528	453597	70													NC_005966	3598621	+	Acinetobacter sp. ADP1	
856	CR	CDS	453598	454098	501	-1	-	nudH	ACIAD0455	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
857	ICR	PP	454099	454282	184													NC_005966	3598621	+	Acinetobacter sp. ADP1	
858	CR	CDS	454283	454933	651	-1	+	ACIAD0456	ACIAD0456	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
859	ICR	TT	454934	454935	2													NC_005966	3598621	+	Acinetobacter sp. ADP1	
860	CR	CDS	454936	455865	930	-1	-	ACIAD0457	ACIAD0457	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
861	ICR	PP	455866	456044	179													NC_005966	3598621	+	Acinetobacter sp. ADP1	
862	CR	CDS	456045	457100	1056	-1	+	ACIAD0459	ACIAD0459	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
863	ICR	TT	457101	457206	106													NC_005966	3598621	+	Acinetobacter sp. ADP1	
864	CR	CDS	457207	459327	2121	-1	-	ACIAD0460	ACIAD0460	-	+	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
865	ICR	PT	459328	459564	237													NC_005966	3598621	+	Acinetobacter sp. ADP1	
866	CR	CDS	459565	460446	882	-1	-	ACIAD0461	ACIAD0461	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
867	ICR	PT	460447	460540	94													NC_005966	3598621	+	Acinetobacter sp. ADP1	
868	CR	CDS	460541	460810	270	-1	-	ACIAD0462	ACIAD0462	-	-	X						NC_005966	3598621	+	Acinetobacter sp. ADP1	
869	ICR	PP	460811	461050	240													NC_005966	3598621	+	Acinetobacter sp. ADP1	
