OrgName	seqLen	oriSP	oriEP	Ter	
NC_002745	2814816	2814603	516	1407559	
bgBrickID	bgBrickType	brickType	brickSP	brickEP	Strand	EG	distToOri	direction	
1102	CR	CDS	604220	604786	+	+	603704	+	
1104	CR	CDS	605215	608076	+	-	604699	+	
1106	CR	CDS	608443	612600	+	-	607927	+	
1108	CR	CDS	612994	616419	+	-	612478	+	
1110	CR	CDS	616540	618012	+	-	616024	+	
1112	CR	CDS	618137	619627	-	-	617621	+	
1114	CR	CDS	619909	620787	-	-	619393	+	
1116	CR	CDS	620800	621465	-	-	620284	+	
1118	CR	CDS	621479	621838	-	-	620963	+	
1120	CR	CDS	622117	622875	+	-	621601	+	
1122	CR	CDS	622952	623584	+	-	622436	+	
1124	CR	CDS	623586	624134	+	+	623070	+	
1126	CR	CDS	624247	624894	+	-	623731	+	
1128	CR	CDS	625396	626796	+	+	624880	+	
1130	CR	CDS	627131	627340	+	+	626615	+	
1132	CR	CDS	627340	628716	+	+	626824	+	
1134	CR	CDS	628718	629857	+	-	628202	+	
1136	CR	CDS	629832	630197	+	-	629316	+	
1138	CR	CDS	630200	630469	+	-	629684	+	
1140	CR	CDS	630670	630837	-	-	630154	+	
1142	CR	CDS	631344	632174	-	-	630828	+	
1144	CR	CDS	632358	633014	+	-	631842	+	
1146	CR	CDS	633015	633395	+	-	632499	+	
1148	CR	CDS	633528	633896	+	-	633012	+	
1150	CR	CDS	634017	635501	+	-	633501	+	
1152	CR	CDS	635642	636094	-	-	635126	+	
1154	CR	CDS	636107	636757	-	-	635591	+	
1156	CR	CDS	637420	638172	-	-	636904	+	
1158	CR	CDS	638340	639326	+	-	637824	+	
1160	CR	CDS	639329	640165	+	+	638813	+	
1162	CR	CDS	640833	641672	+	-	640317	+	
1164	CR	CDS	641677	642660	+	+	641161	+	
1166	CR	CDS	642673	643749	+	+	642157	+	
1168	CR	CDS	643926	644267	+	+	643410	+	
1170	CR	CDS	644319	645767	-	+	643803	+	
1172	CR	CDS	645628	646068	-	-	645112	+	
1174	CR	CDS	646693	648087	+	-	646177	+	
1176	CR	CDS	648091	648723	+	-	647575	+	
1178	CR	CDS	648770	649390	+	+	648254	+	
1180	CR	CDS	649530	650162	+	-	649014	+	
1182	CR	CDS	650610	651548	+	-	650094	+	
1184	CR	CDS	651994	652530	+	-	651478	+	
1186	CR	CDS	652698	653174	+	-	652182	+	
1188	CR	CDS	653214	654509	+	-	652698	+	
1190	CR	CDS	654552	655058	+	-	654036	+	
1192	CR	CDS	655557	656567	+	+	655041	+	
1194	CR	CDS	656831	657259	+	+	656315	+	
1196	CR	CDS	657256	658917	+	+	656740	+	
1198	CR	CDS	659187	659822	+	-	658671	+	
1200	CR	CDS	660074	660961	+	-	659558	+	
1202	CR	CDS	661110	662060	+	-	660594	+	
1204	CR	CDS	662115	662834	+	-	661599	+	
1206	CR	CDS	662818	663618	+	-	662302	+	
1208	CR	CDS	663754	664260	+	-	663238	+	
1210	CR	CDS	664422	665138	+	-	663906	+	
1212	CR	CDS	665307	666095	+	-	664791	+	
1214	CR	CDS	666347	666721	-	-	665831	+	
1216	CR	CDS	667669	668598	-	-	667153	+	
1218	CR	CDS	668793	669017	-	-	668277	+	
1220	CR	CDS	669034	669237	-	-	668518	+	
1222	CR	CDS	669396	669956	+	-	668880	+	
1224	CR	CDS	669975	672377	+	-	669459	+	
1226	CR	CDS	672364	672789	+	-	671848	+	
1228	CR	CDS	672786	673130	+	+	672270	+	
1230	CR	CDS	673120	674616	+	-	672604	+	
1232	CR	CDS	674617	675099	+	-	674101	+	
1234	CR	rRNA	675096	675398	+	-	674580	+	
1236	CR	tRNA	675373	675810	+	-	674857	+	
1238	CR	tRNA	676150	678192	+	-	675634	+	
1240	CR	rRNA	678300	679619	-	-	677784	+	
1242	CR	rRNA	680739	681668	-	-	680223	+	
1244	CR	rRNA	681665	682501	-	-	681149	+	
1246	CR	tRNA	682495	683238	-	-	681979	+	
1248	CR	tRNA	683360	684004	+	-	682844	+	
1250	CR	ND	684084	684836	-	-	683568	+	
1252	CR	CDS	685072	685836	+	-	684556	+	
1254	CR	CDS	685897	686691	-	-	685381	+	
1256	CR	CDS	687017	687850	+	+	686501	+	
1258	CR	CDS	688582	689052	+	+	688066	+	
1260	CR	CDS	689103	690110	+	+	688587	+	
1262	CR	CDS	690173	690571	+	-	689657	+	
1264	CR	CDS	690688	691983	-	-	690172	+	
1266	CR	CDS	692404	694131	+	-	691888	+	
1268	CR	tRNA	694200	694280	+	-	693684	+	
1270	CR	tRNA	694488	695717	+	-	693972	+	
1272	CR	CDS	696464	697075	+	-	695948	+	
1274	CR	CDS	697357	698154	+	-	696841	+	
1276	CR	CDS	698190	699194	+	-	697674	+	
1278	CR	CDS	699191	700207	+	+	698675	+	
1280	CR	CDS	700444	701409	+	+	699928	+	
1282	CR	CDS	701451	702035	+	+	700935	+	
1284	CR	CDS	702028	702390	+	-	701512	+	
1286	CR	CDS	702506	703003	+	-	701990	+	
1288	CR	CDS	703547	704527	+	-	703031	+	
1290	CR	CDS	704678	705721	+	-	704162	+	
1292	CR	CDS	706050	706478	+	-	705534	+	
1294	CR	ND	706687	707193	-	-	706171	+	
1296	CR	CDS	707306	708229	+	-	706790	+	
1298	CR	CDS	708245	708919	+	-	707729	+	
1300	CR	rRNA	708912	709952	+	-	708396	+	
1302	CR	tRNA	710096	710857	+	-	709580	+	
1304	CR	rRNA	710835	712736	+	-	710319	+	
1306	CR	rRNA	713459	714076	+	-	712943	+	
1308	CR	CDS	714092	715099	+	-	713576	+	
1310	CR	CDS	715687	716484	-	-	715171	+	
1312	CR	CDS	716845	717489	+	-	716329	+	
1314	CR	CDS	718186	720336	+	-	717670	+	
1316	CR	CDS	720416	720841	+	-	719900	+	
1318	CR	CDS	721031	721747	+	-	720515	+	
1320	CR	CDS	722032	722220	+	-	721516	+	
1322	CR	CDS	722573	723217	+	-	722057	+	
1324	CR	CDS	723519	724199	+	-	723003	+	
1326	CR	CDS	724337	725551	+	+	723821	+	
1328	CR	tRNA	725548	726036	+	-	725032	+	
1330	CR	tRNA	726135	726824	-	-	725619	+	
1332	CR	tRNA	726951	727394	+	-	726435	+	
1334	CR	tRNA	727461	727856	+	-	726945	+	
1336	CR	CDS	727994	728293	+	-	727478	+	
1338	CR	CDS	728373	728915	+	-	727857	+	
1340	CR	CDS	729011	729577	-	-	728495	+	
1342	CR	CDS	729579	730037	-	-	729063	+	
1344	CR	CDS	730040	730723	-	-	729524	+	
1346	CR	CDS	730895	731770	-	-	730379	+	
1348	CR	CDS	731989	733620	+	-	731473	+	
1350	CR	CDS	733617	735290	+	-	733101	+	
1352	CR	CDS	735417	735860	-	-	734901	+	
1354	CR	CDS	736087	737013	+	-	735571	+	
1356	CR	CDS	737116	738024	+	-	736600	+	
1358	CR	tRNA	738059	738346	+	-	737543	+	
1360	CR	tRNA	738629	740182	+	-	738113	+	
1362	CR	tRNA	740268	741641	+	-	739752	+	
1364	CR	CDS	741796	742080	-	-	741280	+	
1366	CR	CDS	742077	742697	-	-	741561	+	
1368	CR	CDS	742880	743302	-	+	742364	+	
1370	CR	CDS	743511	744677	+	+	742995	+	
1372	CR	CDS	744970	745422	+	-	744454	+	
1374	CR	CDS	745596	746078	+	-	745080	+	
1376	CR	CDS	746331	747092	+	+	745815	+	
1378	CR	CDS	747089	748009	+	-	746573	+	
1380	CR	CDS	748015	749973	+	+	747499	+	
1382	CR	CDS	750281	751462	+	+	749765	+	
1384	CR	CDS	751683	753032	+	-	751167	+	
1386	CR	CDS	753254	754093	+	+	752738	+	
1388	CR	CDS	754225	755208	+	+	753709	+	
1390	CR	CDS	755280	756335	-	-	754764	+	
1392	CR	CDS	756335	757021	-	-	755819	+	
1394	CR	CDS	756996	757178	-	-	756480	+	
1396	CR	CDS	757812	758252	-	-	757296	+	
1398	CR	CDS	758532	759116	-	-	758016	+	
1400	CR	CDS	759215	759928	-	-	758699	+	
1402	CR	CDS	759932	760351	-	-	759416	+	
1404	CR	CDS	760353	761021	-	-	759837	+	
1406	CR	CDS	761372	761965	+	-	760856	+	
1408	CR	CDS	761949	763100	+	-	761433	+	
1410	CR	CDS	763100	763708	+	-	762584	+	
1412	CR	CDS	763774	763980	+	+	763258	+	
1414	CR	CDS	764068	764778	+	-	763552	+	
1416	CR	CDS	764762	765766	+	-	764246	+	
1418	CR	CDS	766240	768180	+	-	765724	+	
1420	CR	CDS	768456	770333	+	-	767940	+	
1422	CR	CDS	770345	772126	+	+	769829	+	
1424	CR	CDS	772348	773325	+	-	771832	+	
1426	CR	CDS	773318	774832	+	+	772802	+	
1428	CR	CDS	775072	776130	+	+	774556	+	
1430	CR	CDS	776469	777011	+	-	775953	+	
1432	CR	CDS	777890	778807	-	-	777374	+	
1434	CR	CDS	779077	780582	-	+	778561	+	
1436	CR	CDS	780923	781423	-	+	780407	+	
1438	CR	CDS	781443	782309	-	-	780927	+	
1440	CR	CDS	783110	783508	+	+	782594	+	
1442	CR	CDS	783420	785576	+	-	782904	+	
1444	CR	CDS	785694	786665	+	-	785178	+	
1446	CR	CDS	787040	788011	+	+	786524	+	
1448	CR	CDS	787998	788954	+	+	787482	+	
1450	CR	CDS	788951	789712	+	-	788435	+	
1452	CR	CDS	789831	790859	+	-	789315	+	
1454	CR	CDS	791176	791490	-	-	790660	+	
1456	CR	CDS	791508	792431	-	-	790992	+	
1458	CR	CDS	792558	793076	-	-	792042	+	
1460	CR	CDS	793196	794074	+	-	792680	+	
1462	CR	CDS	794228	794548	+	-	793712	+	
1464	CR	CDS	794972	796096	+	-	794456	+	
1466	CR	CDS	796283	797509	-	-	795767	+	
1468	CR	CDS	797523	798017	-	-	797007	+	
1470	CR	CDS	798035	798796	-	-	797519	+	
1472	CR	CDS	798992	800062	-	-	798476	+	
1474	CR	CDS	800380	801435	+	-	799864	+	
1476	CR	CDS	801600	802241	-	-	801084	+	
1478	CR	CDS	802385	803251	+	-	801869	+	
1480	CR	CDS	803795	804697	+	-	803279	+	
1482	CR	CDS	804690	805364	+	-	804174	+	
1484	CR	CDS	805425	805997	+	-	804909	+	
1486	CR	CDS	806411	808942	+	-	805895	+	
1488	CR	CDS	809375	810367	+	+	808859	+	
1490	CR	tRNA	810776	811615	+	-	810260	+	
1492	CR	CDS	811789	812439	+	-	811273	+	
1494	CR	CDS	812436	812672	+	+	811920	+	
1496	CR	CDS	812935	814926	+	-	812419	+	
1498	CR	CDS	814934	817780	+	-	814418	+	
1500	CR	CDS	818444	819376	+	-	817928	+	
1502	CR	CDS	819382	820221	+	-	818866	+	
1504	CR	CDS	820229	820714	+	+	819713	+	
1506	CR	CDS	820722	822161	+	-	820206	+	
1508	CR	CDS	822228	823163	+	+	821712	+	
1510	CR	CDS	824108	825019	+	+	823592	+	
1512	CR	CDS	825016	826011	+	+	824500	+	
1514	CR	CDS	826122	827066	+	-	825606	+	
1516	CR	CDS	827372	827443	-	-	826856	+	
1518	CR	CDS	827630	828217	+	-	827114	+	
1520	CR	CDS	828460	829362	-	-	827944	+	
1522	CR	CDS	830065	830694	+	+	829549	+	
1524	CR	rRNA	831619	832632	+	-	831103	+	
1526	CR	tRNA	832685	833695	+	-	832169	+	
1528	CR	tRNA	833834	835024	+	-	833318	+	
1530	CR	rRNA	835146	835907	+	-	834630	+	
1532	CR	rRNA	835910	837427	+	-	835394	+	
1534	CR	CDS	837557	838861	+	-	837041	+	
1536	CR	CDS	839200	839658	+	-	838684	+	
1538	CR	CDS	839725	839958	+	+	839209	+	
1540	CR	CDS	840074	840814	+	-	839558	+	
1542	CR	CDS	840848	843220	+	+	840332	+	
1544	CR	CDS	843242	843706	+	+	842726	+	
1546	CR	CDS	843797	844155	+	+	843281	+	
1548	CR	CDS	844543	844761	+	-	844027	+	
1550	CR	ND	845028	845330	-	-	844512	+	
1552	CR	CDS	845705	846433	-	-	845189	+	
1554	CR	CDS	847031	847552	+	+	846515	+	
1556	CR	CDS	847691	848221	+	-	847175	+	
1558	CR	CDS	848484	851453	+	-	847968	+	
1560	CR	CDS	851674	853176	+	-	851158	+	
1562	CR	CDS	853529	854551	+	-	853013	+	
1564	CR	CDS	854886	855407	+	-	854370	+	
1566	CR	CDS	855748	856434	+	+	855232	+	
1568	CR	CDS	856791	856991	+	+	856275	+	
1570	CR	CDS	857483	857701	-	-	856967	+	
1572	CR	CDS	857763	858047	-	-	857247	+	
1574	CR	CDS	858135	858704	-	-	857619	+	
1576	CR	CDS	858892	859080	-	-	858376	+	
1578	CR	CDS	859109	859369	-	-	858593	+	
1580	CR	CDS	859710	859913	+	-	859194	+	
1582	CR	CDS	859910	860146	-	-	859394	+	
1584	CR	CDS	860371	860952	+	+	859855	+	
1586	CR	CDS	861025	861642	-	+	860509	+	
1588	CR	CDS	861797	862291	-	-	861281	+	
1590	CR	CDS	862499	862549	+	-	861983	+	
1592	CR	CDS	862690	863112	-	-	862174	+	
1594	CR	CDS	863260	863976	+	-	862744	+	
1596	CR	CDS	864059	864598	+	-	863543	+	
1598	CR	CDS	864749	865069	-	-	864233	+	
1600	CR	CDS	865213	865569	+	+	864697	+	
1602	CR	CDS	865727	866107	+	+	865211	+	
1604	CR	CDS	866286	866906	+	-	865770	+	
1606	CR	CDS	867008	868093	+	-	866492	+	
1608	CR	CDS	868090	869982	+	-	867574	+	
1610	CR	tRNA	869989	870366	+	-	869473	+	
1612	CR	tRNA	870517	871299	+	-	870001	+	
1614	CR	CDS	871425	872156	-	-	870909	+	
1616	CR	CDS	872690	873352	+	+	872174	+	
1618	CR	CDS	873613	873876	+	-	873097	+	
1620	CR	CDS	874673	875059	+	-	874157	+	
1622	CR	CDS	875052	875348	+	-	874536	+	
1624	CR	CDS	875598	876623	+	-	875082	+	
1626	CR	CDS	876616	877311	+	+	876100	+	
1628	CR	CDS	877329	878150	+	+	876813	+	
1630	CR	CDS	878504	878698	+	+	877988	+	
1632	CR	CDS	878932	879783	-	-	878416	+	
1634	CR	CDS	880111	880872	+	+	879595	+	
1636	CR	CDS	880970	882277	+	+	880454	+	
1638	CR	CDS	882392	883633	+	-	881876	+	
1640	CR	CDS	883623	884087	+	-	883107	+	
1642	CR	CDS	884238	885635	+	-	883722	+	
1644	CR	CDS	885967	886281	-	-	885451	+	
1646	CR	CDS	886646	887686	+	-	886130	+	
1648	CR	CDS	887700	888767	+	+	887184	+	
1650	CR	CDS	889152	890000	+	+	888636	+	
1652	CR	CDS	890013	890840	+	+	889497	+	
1654	CR	CDS	890867	892186	+	+	890351	+	
1656	CR	CDS	892270	893187	+	+	891754	+	
1658	CR	CDS	893317	893700	+	+	892801	+	
1660	CR	CDS	893906	895225	+	+	893390	+	
1662	CR	CDS	895299	895565	-	+	894783	+	
1664	CR	CDS	895663	896097	+	-	895147	+	
1666	CR	CDS	896097	896876	+	+	895581	+	
1668	CR	CDS	896909	897868	+	+	896393	+	
1670	CR	CDS	898280	898432	+	+	897764	+	
1672	CR	CDS	898448	899905	+	+	897932	+	
1674	CR	CDS	899902	901116	+	+	899386	+	
1676	CR	CDS	901134	901370	+	+	900618	+	
1678	CR	CDS	901367	902542	+	+	900851	+	
1680	CR	CDS	902805	903047	-	+	902289	+	
1682	CR	CDS	903163	903471	+	+	902647	+	
1684	CR	CDS	903530	904594	-	+	903014	+	
1686	CR	CDS	904911	905147	+	-	904395	+	
1688	CR	CDS	905160	905519	+	-	904644	+	
1690	CR	CDS	905973	907181	+	+	905457	+	
1692	CR	CDS	907312	908787	+	+	906796	+	
1694	CR	CDS	909198	910514	+	+	908682	+	
1696	CR	CDS	910533	910907	+	+	910017	+	
1698	CR	CDS	910963	912117	-	+	910447	+	
1700	CR	CDS	912366	912722	-	-	911850	+	
1702	CR	ND	912700	912993	-	-	912184	+	
1704	CR	CDS	912993	913472	-	-	912477	+	
1706	CR	CDS	913474	914970	-	-	912958	+	
1708	CR	CDS	914963	915304	-	+	914447	+	
1710	CR	CDS	915304	915732	-	-	914788	+	
1712	CR	CDS	915725	918130	-	+	915209	+	
1714	CR	CDS	918261	918644	-	+	917745	+	
1716	CR	CDS	918708	919301	+	-	918192	+	
1718	CR	CDS	919833	920093	+	-	919317	+	
1720	CR	CDS	920455	921582	+	+	919939	+	
1722	CR	CDS	921890	923080	+	-	921374	+	
1724	CR	CDS	923189	924433	+	+	922673	+	
1726	CR	CDS	924770	925699	-	-	924254	+	
1728	CR	CDS	925941	927320	-	-	925425	+	
1730	CR	CDS	927310	928515	-	-	926794	+	
1732	CR	CDS	928866	930197	+	+	928350	+	
1734	CR	CDS	930522	931097	+	+	930006	+	
1736	CR	CDS	931102	931626	+	-	930586	+	
1738	CR	CDS	931642	932217	+	-	931126	+	
1740	CR	CDS	932377	935850	+	-	931861	+	
1742	CR	CDS	935854	939507	+	-	935338	+	
1744	CR	CDS	939673	940575	+	-	939157	+	
1746	CR	CDS	940904	941293	+	-	940388	+	
1748	CR	CDS	941465	942781	-	-	940949	+	
1750	CR	CDS	942833	943657	-	-	942317	+	
1752	CR	CDS	943771	944079	+	+	943255	+	
1754	CR	CDS	944076	944168	-	+	943560	+	
1756	CR	CDS	944627	946441	+	+	944111	+	
1758	CR	CDS	946644	949253	+	-	946128	+	
1760	CR	CDS	949312	950181	-	-	948796	+	
1762	CR	CDS	950291	951436	+	-	949775	+	
1764	CR	CDS	951420	952061	+	+	950904	+	
1766	CR	CDS	952054	953175	+	-	951538	+	
1768	CR	CDS	953153	953668	+	-	952637	+	
1770	CR	CDS	953979	954413	+	-	953463	+	
1772	CR	CDS	954670	954855	-	-	954154	+	
1774	CR	CDS	955150	956091	+	-	954634	+	
1776	CR	CDS	956103	957347	+	-	955587	+	
1778	CR	CDS	957402	957773	-	-	956886	+	
1780	CR	CDS	958016	958942	+	-	957500	+	
1782	CR	CDS	958942	960012	+	-	958426	+	
1784	CR	CDS	960028	961110	+	-	959512	+	
1786	CR	CDS	961100	962041	+	-	960584	+	
1788	CR	CDS	962060	963715	+	-	961544	+	
1790	CR	CDS	963927	965642	+	-	963411	+	
1792	CR	CDS	965693	966679	+	-	965177	+	
1794	CR	CDS	966682	967662	+	+	966166	+	
1796	CR	CDS	967655	968617	+	-	967139	+	
1798	CR	CDS	968629	969510	+	-	968113	+	
1800	CR	CDS	969552	970541	-	-	969036	+	
1802	CR	CDS	970835	971230	+	-	970319	+	
1804	CR	CDS	971601	972320	+	-	971085	+	
1806	CR	CDS	972441	973427	+	-	971925	+	
1808	CR	miscRNA	973475	975283	+	-	972959	+	
1810	CR	CDS	975743	976528	-	-	975227	+	
1812	CR	CDS	976572	976937	-	+	976056	+	
1814	CR	CDS	977041	977634	-	-	976525	+	
1816	CR	CDS	977820	978167	+	-	977304	+	
1818	CR	CDS	978184	978819	+	-	977668	+	
1820	CR	CDS	978836	979645	+	-	978320	+	
1822	CR	CDS	979642	980496	+	-	979126	+	
1824	CR	CDS	980517	981902	+	+	980001	+	
1826	CR	CDS	981912	983756	+	-	981396	+	
1828	CR	CDS	984034	984804	+	-	983518	+	
1830	CR	CDS	985001	986086	-	-	984485	+	
1832	CR	CDS	986491	987996	+	-	985975	+	
1834	CR	CDS	988141	988899	+	-	987625	+	
1836	CR	CDS	989093	989602	+	-	988577	+	
1838	CR	CDS	989715	990905	-	-	989199	+	
1840	CR	CDS	990883	992058	-	+	990367	+	
1842	CR	CDS	992491	993975	+	-	991975	+	
1844	CR	ND	993965	994216	+	-	993449	+	
1846	CR	CDS	994216	995778	+	-	993700	+	
1848	CR	CDS	996080	996883	+	-	995564	+	
1850	CR	CDS	997117	999426	+	-	996601	+	
1852	CR	CDS	999443	1000801	+	-	998927	+	
1854	CR	CDS	1000937	1002451	+	-	1000421	+	
1856	CR	CDS	1002631	1002719	-	+	1002115	+	
1858	CR	CDS	1002722	1002796	-	-	1002206	+	
1860	CR	CDS	1002938	1003507	-	-	1002422	+	
1862	CR	CDS	1003717	1003935	+	-	1003201	+	
1864	CR	CDS	1004016	1005002	-	-	1003500	+	
1866	CR	CDS	1005201	1005377	+	-	1004685	+	
1868	CR	CDS	1005392	1005994	+	-	1004876	+	
1870	CR	CDS	1006203	1006364	+	+	1005687	+	
1872	CR	CDS	1007021	1007293	+	-	1006505	+	
1874	CR	CDS	1007337	1009301	+	-	1006821	+	
1876	CR	CDS	1009304	1009624	+	-	1008788	+	
1878	CR	CDS	1009621	1010262	+	+	1009105	+	
1880	CR	CDS	1010350	1010595	-	-	1009834	+	
1882	CR	CDS	1011007	1011363	-	-	1010491	+	
1884	CR	CDS	1011851	1012810	+	-	1011335	+	
1886	CR	CDS	1013051	1013266	-	-	1012535	+	
1888	CR	CDS	1013431	1013982	+	+	1012915	+	
1890	CR	CDS	1014034	1014972	-	-	1013518	+	
1892	CR	CDS	1015154	1016515	+	+	1014638	+	
1894	CR	CDS	1016502	1018175	+	-	1015986	+	
1896	CR	CDS	1018162	1018965	+	-	1017646	+	
1898	CR	CDS	1018958	1019779	+	-	1018442	+	
1900	CR	CDS	1020017	1020346	-	+	1019501	+	
1902	CR	CDS	1020384	1021565	-	-	1019868	+	
1904	CR	CDS	1021647	1022675	-	-	1021131	+	
1906	CR	CDS	1023203	1024357	-	-	1022687	+	
1908	CR	CDS	1024553	1025563	-	-	1024037	+	
1910	CR	CDS	1025716	1026135	+	-	1025200	+	
1912	CR	CDS	1026342	1030088	-	-	1025826	+	
1914	CR	CDS	1030316	1030750	-	+	1029800	+	
1916	CR	CDS	1030905	1031375	-	-	1030389	+	
1918	CR	CDS	1031423	1032640	-	+	1030907	+	
1920	CR	CDS	1033091	1034284	+	-	1032575	+	
1922	CR	CDS	1034821	1035111	-	+	1034305	+	
1924	CR	CDS	1035108	1035713	-	-	1034592	+	
1926	CR	CDS	1035703	1037691	-	-	1035187	+	
1928	CR	CDS	1037691	1038791	-	-	1037175	+	
1930	CR	CDS	1039362	1039679	-	-	1038846	+	
1932	CR	CDS	1040543	1041403	-	-	1040027	+	
1934	CR	CDS	1041604	1042086	+	+	1041088	+	
1936	CR	CDS	1042073	1043197	+	-	1041557	+	
1938	CR	CDS	1043201	1043905	+	+	1042685	+	
1940	CR	tRNA	1043905	1044168	+	-	1043389	+	
1942	CR	CDS	1044170	1044841	+	+	1043654	+	
1944	CR	CDS	1044834	1047023	+	-	1044318	+	
1946	CR	CDS	1047002	1048486	+	-	1046486	+	
1948	CR	CDS	1048479	1049507	+	-	1047963	+	
1950	CR	CDS	1049510	1050076	+	-	1048994	+	
1952	CR	CDS	1050088	1051569	+	-	1049572	+	
1954	CR	CDS	1051699	1052838	+	-	1051183	+	
1956	CR	CDS	1053106	1053912	-	-	1052590	+	
1958	CR	CDS	1053905	1055305	-	-	1053389	+	
1960	CR	CDS	1055320	1055895	-	-	1054804	+	
1962	CR	CDS	1056358	1056567	+	-	1055842	+	
1964	CR	CDS	1056731	1056865	-	-	1056215	+	
1966	CR	CDS	1057017	1058312	+	-	1056501	+	
1968	CR	CDS	1058737	1059909	+	-	1058221	+	
1970	CR	CDS	1059963	1060505	+	-	1059447	+	
1972	CR	CDS	1060659	1060925	+	-	1060143	+	
1974	CR	CDS	1060928	1062646	+	-	1060412	+	
1976	CR	CDS	1062883	1063116	-	-	1062367	+	
1978	CR	CDS	1063314	1064675	+	-	1062798	+	
1980	CR	CDS	1064672	1065691	+	-	1064156	+	
1982	CR	CDS	1065824	1066486	+	-	1065308	+	
1984	CR	CDS	1066732	1068429	-	-	1066216	+	
1986	CR	CDS	1068429	1068647	-	-	1067913	+	
1988	CR	CDS	1069129	1069680	-	-	1068613	+	
1990	CR	CDS	1070045	1070671	+	-	1069529	+	
1992	CR	CDS	1070842	1071954	+	-	1070326	+	
1994	CR	CDS	1071958	1072935	+	-	1071442	+	
1996	CR	CDS	1073026	1074318	+	-	1072510	+	
1998	CR	CDS	1074322	1075728	+	-	1073806	+	
2000	CR	CDS	1075896	1076171	+	-	1075380	+	
2002	CR	CDS	1076315	1076854	+	-	1075799	+	
2004	CR	CDS	1076867	1077961	+	-	1076351	+	
2006	CR	CDS	1077954	1078751	+	-	1077438	+	
2008	CR	CDS	1078757	1079566	+	-	1078241	+	
2010	CR	CDS	1079566	1080639	+	-	1079050	+	
2012	CR	CDS	1080713	1081732	+	-	1080197	+	
2014	CR	CDS	1082015	1082434	+	-	1081499	+	
2016	CR	CDS	1082513	1083865	-	-	1081997	+	
2018	CR	CDS	1084049	1084663	-	-	1083533	+	
2020	CR	ND	1084820	1085647	+	-	1084304	+	
2022	CR	CDS	1085801	1085992	-	-	1085285	+	
2024	CR	CDS	1086094	1087941	+	-	1085578	+	
2026	CR	CDS	1088081	1088248	-	-	1087565	+	
2028	CR	CDS	1088250	1088732	-	-	1087734	+	
2030	CR	CDS	1088873	1089148	+	-	1088357	+	
2032	CR	CDS	1089567	1090688	+	+	1089051	+	
2034	CR	CDS	1091242	1094694	+	-	1090726	+	
2036	CR	CDS	1094834	1095745	-	-	1094318	+	
2038	CR	CDS	1096182	1097096	+	-	1095666	+	
2040	CR	CDS	1097121	1097582	+	+	1096605	+	
2042	CR	CDS	1097909	1098946	+	-	1097393	+	
2044	CR	ND	1098962	1099396	+	-	1098446	+	
2046	CR	CDS	1099459	1100385	-	-	1098943	+	
2048	CR	CDS	1100624	1100878	+	+	1100108	+	
2050	CR	CDS	1100881	1101270	-	-	1100365	+	
2052	CR	CDS	1101340	1101882	+	-	1100824	+	
2054	CR	CDS	1101884	1102366	+	+	1101368	+	
2056	CR	CDS	1102428	1103567	-	+	1101912	+	
2058	CR	CDS	1103694	1104251	+	-	1103178	+	
2060	CR	CDS	1104331	1104504	+	-	1103815	+	
2062	CR	CDS	1104658	1106595	-	+	1104142	+	
2064	CR	CDS	1106798	1107850	-	+	1106282	+	
2066	CR	CDS	1108059	1108742	+	-	1107543	+	
2068	CR	CDS	1108742	1109818	+	-	1108226	+	
2070	CR	CDS	1109815	1110693	+	-	1109299	+	
2072	CR	CDS	1110850	1111671	+	+	1110334	+	
2074	CR	CDS	1111733	1112467	+	+	1111217	+	
2076	CR	CDS	1112486	1112809	+	+	1111970	+	
2078	CR	CDS	1113193	1113933	+	+	1112677	+	
2080	CR	CDS	1114313	1115371	+	-	1113797	+	
2082	CR	CDS	1115371	1117773	+	-	1114855	+	
2084	CR	CDS	1118205	1119143	-	+	1117689	+	
2086	CR	CDS	1119513	1119779	+	+	1118997	+	
2088	CR	CDS	1119780	1120301	+	+	1119264	+	
2090	CR	CDS	1120374	1122086	+	-	1119858	+	
2092	CR	ND	1122096	1124444	+	-	1121580	+	
2094	CR	CDS	1124617	1124931	+	+	1124101	+	
2096	CR	CDS	1125255	1127036	+	+	1124739	+	
2098	CR	CDS	1127360	1127974	+	-	1126844	+	
2100	CR	CDS	1128026	1129792	+	+	1127510	+	
2102	CR	CDS	1129792	1130607	+	-	1129276	+	
2104	CR	CDS	1130843	1131643	+	-	1130327	+	
2106	CR	CDS	1131655	1132242	+	-	1131139	+	
2108	CR	CDS	1132235	1132738	+	+	1131719	+	
2110	CR	CDS	1132896	1133033	+	-	1132380	+	
2112	CR	CDS	1133227	1133556	+	-	1132711	+	
2114	CR	CDS	1133925	1134326	-	-	1133409	+	
2116	CR	CDS	1134996	1135502	+	-	1134480	+	
2118	CR	CDS	1135762	1136259	+	-	1135246	+	
2120	CR	CDS	1136409	1136759	+	-	1135893	+	
2122	CR	CDS	1137525	1137710	-	-	1137009	+	
2124	CR	CDS	1138332	1138565	-	-	1137816	+	
2126	CR	CDS	1139084	1140403	+	+	1138568	+	
2128	CR	CDS	1140562	1141521	-	-	1140046	+	
2130	CR	ND	1142324	1142521	+	-	1141808	+	
2132	CR	ND	1142748	1142879	-	-	1142232	+	
2134	CR	CDS	1143011	1143727	-	-	1142495	+	
