OrgName	seqLen	oriSP	oriEP	Ter	
NC_000913	4639675	3923657	3924034	1604008	
bgBrickID	bgBrickType	brickType	brickSP	brickEP	Strand	EG	distToOri	direction	
2286	CR	CDS	1186342	1187463	-	-	1901983	+	
2288	CR	CDS	1187539	1188999	-	-	1903180	+	
2290	CR	CDS	1188999	1189670	-	+	1904640	+	
2292	CR	CDS	1189839	1191209	-	-	1905480	+	
2294	CR	CDS	1191213	1191854	-	+	1906854	+	
2296	CR	CDS	1191890	1192996	-	-	1907531	+	
2298	CR	CDS	1193050	1193511	-	-	1908691	+	
2300	CR	CDS	1193521	1194174	-	+	1909162	+	
2302	CR	CDS	1194346	1195596	+	-	1909987	+	
2304	CR	CDS	1196090	1196755	-	+	1911731	+	
2306	CR	ND	1196756	1197460	-	-	1912397	+	
2308	CR	CDS	1197918	1198811	+	-	1913559	+	
2310	CR	CDS	1198902	1200029	-	-	1914543	+	
2312	CR	CDS	1200010	1200255	-	-	1915651	+	
2314	CR	CDS	1200720	1201061	+	-	1916361	+	
2316	CR	CDS	1200999	1201307	-	-	1916640	+	
2318	CR	CDS	1201482	1202156	-	-	1917123	+	
2320	CR	CDS	1202247	1202447	+	-	1917888	+	
2322	CR	CDS	1202491	1203048	+	-	1918132	+	
2324	CR	CDS	1203045	1203383	+	+	1918686	+	
2326	CR	CDS	1203393	1203626	+	-	1919034	+	
2328	CR	CDS	1203627	1204760	+	+	1919268	+	
2330	CR	CDS	1204772	1204954	+	-	1920413	+	
2332	CR	CDS	1204954	1205365	+	-	1920595	+	
2334	CR	CDS	1205366	1206145	+	-	1921007	+	
2336	CR	CDS	1206136	1206720	+	-	1921777	+	
2338	CR	CDS	1206724	1207353	+	-	1922365	+	
2340	CR	CDS	1207355	1207768	+	-	1922996	+	
2342	CR	ND	1207740	1208342	-	-	1923381	+	
2344	CR	CDS	1208342	1208842	-	-	1923983	+	
2346	CR	CDS	1208908	1209462	+	-	1924549	+	
2348	CR	CDS	1209569	1210402	+	+	1925210	+	
2350	CR	CDS	1210636	1210800	+	-	1926277	+	
2352	CR	CDS	1210903	1211226	-	-	1926544	+	
2354	CR	CDS	1211926	1212330	-	-	1927567	+	
2356	CR	CDS	1212551	1213282	-	-	1928192	+	
2358	CR	CDS	1213487	1214698	-	+	1929128	+	
2360	CR	CDS	1215012	1215248	+	-	1930653	+	
2362	CR	CDS	1215291	1215563	+	+	1930932	+	
2364	CR	CDS	1215592	1215858	+	+	1931233	+	
2366	CR	CDS	1215971	1216219	+	+	1931612	+	
2368	CR	CDS	1216551	1218074	+	+	1932192	+	
2370	CR	CDS	1218206	1218424	+	+	1933847	+	
2372	CR	CDS	1218824	1221471	+	+	1934465	+	
2374	CR	CDS	1221528	1221857	-	-	1937169	+	
2376	CR	CDS	1221867	1222211	-	+	1937508	+	
2378	CR	CDS	1222213	1222386	-	-	1937854	+	
2380	CR	CDS	1222487	1222672	+	+	1938128	+	
2382	CR	CDS	1222787	1223130	+	-	1938428	+	
2384	CR	CDS	1223502	1223768	-	-	1939143	+	
2386	CR	CDS	1223772	1224584	-	-	1939413	+	
2388	CR	CDS	1224608	1225303	-	-	1940249	+	
2390	CR	CDS	1225823	1226191	+	+	1941464	+	
2392	CR	CDS	1226294	1226695	-	-	1941935	+	
2394	CR	CDS	1226937	1227230	+	-	1942578	+	
2396	CR	CDS	1227302	1227961	+	-	1942943	+	
2398	CR	miscRNA	1228038	1228499	+	-	1943679	+	
2400	CR	CDS	1228706	1229617	-	-	1944347	+	
2402	CR	CDS	1229990	1230409	+	-	1945631	+	
2404	CR	CDS	1230409	1231677	+	-	1946050	+	
2406	CR	CDS	1231723	1232253	-	-	1947364	+	
2408	CR	CDS	1232399	1233940	-	+	1948040	+	
2410	CR	CDS	1234161	1234880	+	-	1949802	+	
2412	CR	CDS	1234932	1236464	-	-	1950573	+	
2414	CR	CDS	1236794	1238092	+	-	1952435	+	
2416	CR	CDS	1238102	1239172	+	-	1953743	+	
2418	CR	CDS	1239558	1241294	-	-	1955199	+	
2420	CR	CDS	1241389	1242303	-	-	1957030	+	
2422	CR	CDS	1242403	1243014	+	-	1958044	+	
2424	CR	CDS	1243016	1243750	-	-	1958657	+	
2426	CR	ND	1243951	1244205	+	-	1959592	+	
2428	CR	CDS	1244383	1244823	+	+	1960024	+	
2430	CR	CDS	1244902	1246599	-	-	1960543	+	
2432	CR	CDS	1246919	1248337	-	+	1962560	+	
2434	CR	CDS	1248348	1248980	-	-	1963989	+	
2436	CR	CDS	1248991	1250061	-	-	1964632	+	
2438	CR	CDS	1250289	1252208	+	-	1965930	+	
2440	CR	CDS	1252308	1255175	-	+	1967949	+	
2442	CR	CDS	1255944	1257035	-	+	1971585	+	
2444	CR	CDS	1257152	1257736	-	-	1972793	+	
2446	CR	ND	1258014	1258292	+	-	1973655	+	
2448	CR	CDS	1258347	1260026	-	+	1973988	+	
2450	CR	CDS	1260151	1261098	-	+	1975792	+	
2452	CR	CDS	1261249	1262100	-	-	1976890	+	
2454	CR	CDS	1262100	1262723	-	-	1977741	+	
2456	CR	CDS	1262937	1264193	+	+	1978578	+	
2458	CR	CDS	1264235	1265317	+	-	1979876	+	
2460	CR	CDS	1265317	1266150	+	-	1980958	+	
2462	CR	CDS	1266147	1266539	+	-	1981788	+	
2464	CR	CDS	1266543	1267352	+	-	1982184	+	
2466	CR	CDS	1267388	1268242	+	-	1983029	+	
2468	CR	CDS	1268391	1268498	-	+	1984032	+	
2470	CR	CDS	1268546	1268612	+	-	1984187	+	
2472	CR	CDS	1268926	1269033	-	-	1984567	+	
2474	CR	CDS	1269081	1269146	+	-	1984722	+	
2476	CR	CDS	1269461	1269568	-	-	1985102	+	
2478	CR	CDS	1269616	1269683	+	-	1985257	+	
2480	CR	CDS	1269972	1271072	-	-	1985613	+	
2482	CR	CDS	1271342	1271572	+	-	1986983	+	
2484	CR	CDS	1271730	1272425	+	-	1987371	+	
2486	CR	CDS	1272469	1272822	-	-	1988110	+	
2488	CR	CDS	1273007	1274401	+	-	1988648	+	
2490	CR	CDS	1274402	1275052	-	-	1990043	+	
2492	CR	CDS	1275045	1276841	-	-	1990686	+	
2494	CR	CDS	1277180	1278571	+	-	1992821	+	
2496	CR	CDS	1279087	1282830	+	-	1994728	+	
2498	CR	CDS	1282827	1284365	+	-	1998468	+	
2500	CR	CDS	1284362	1285072	+	+	2000003	+	
2502	CR	CDS	1285072	1285749	+	-	2000713	+	
2504	CR	ND	1286289	1286459	-	-	2001930	+	
2506	CR	CDS	1286310	1286399	-	+	2001951	+	
2508	CR	CDS	1286467	1286551	-	-	2002108	+	
2510	CR	CDS	1286761	1286845	-	-	2002402	+	
2512	CR	CDS	1287005	1287847	-	-	2002646	+	
2514	CR	CDS	1287897	1288355	-	-	2003538	+	
2516	CR	CDS	1288468	1289373	+	-	2004109	+	
2518	CR	CDS	1289465	1290478	+	+	2005106	+	
2520	CR	CDS	1290680	1291588	+	+	2006321	+	
2522	CR	CDS	1291732	1292145	-	-	2007373	+	
2524	CR	CDS	1292750	1293367	+	-	2008391	+	
2526	CR	CDS	1293649	1294545	-	-	2009290	+	
2528	CR	CDS	1294669	1297344	-	-	2010310	+	
2530	CR	CDS	1297821	1298468	+	-	2013462	+	
2532	CR	CDS	1299206	1300837	+	-	2014847	+	
2534	CR	CDS	1300923	1301843	+	-	2016564	+	
2536	CR	CDS	1301858	1302766	+	-	2017499	+	
2538	CR	CDS	1302778	1303791	+	-	2018419	+	
2540	CR	CDS	1303788	1304792	+	+	2019429	+	
2542	CR	CDS	1304845	1305174	-	+	2020486	+	
2544	CR	CDS	1305209	1306669	-	+	2020850	+	
2546	CR	CDS	1306812	1306985	+	-	2022453	+	
2548	CR	CDS	1307040	1308293	-	+	2022681	+	
2550	CR	CDS	1308593	1308889	-	-	2024234	+	
2552	CR	CDS	1309113	1309832	+	-	2024754	+	
2554	CR	CDS	1309872	1310270	-	-	2025513	+	
2556	CR	CDS	1310375	1310914	-	-	2026016	+	
2558	CR	CDS	1310944	1311687	-	-	2026585	+	
2560	CR	CDS	1312044	1312682	+	-	2027685	+	
2562	CR	CDS	1312742	1313248	-	-	2028383	+	
2564	CR	CDS	1313294	1313794	-	+	2028935	+	
2566	CR	CDS	1313880	1314059	-	+	2029521	+	
2568	CR	CDS	1314440	1315246	-	-	2030081	+	
2570	CR	CDS	1315246	1316439	-	-	2030887	+	
2572	CR	CDS	1316451	1317809	-	-	2032092	+	
2574	CR	CDS	1317813	1319408	-	+	2033454	+	
2576	CR	tRNA	1319408	1320970	-	-	2035049	+	
2578	CR	CDS	1321062	1321106	-	-	2036703	+	
2580	CR	CDS	1321244	1322125	+	-	2036885	+	
2582	CR	CDS	1322122	1322742	+	-	2037763	+	
2584	CR	CDS	1322770	1324665	+	-	2038411	+	
2586	CR	CDS	1324876	1325751	+	-	2040517	+	
2588	CR	CDS	1325791	1326381	-	-	2041432	+	
2590	CR	CDS	1326378	1327136	-	-	2042019	+	
2592	CR	CDS	1327356	1328405	+	-	2042997	+	
2594	CR	CDS	1328441	1328692	-	-	2044082	+	
2596	CR	CDS	1329072	1331669	+	+	2044713	+	
2598	CR	CDS	1331879	1332853	+	-	2047520	+	
2600	CR	CDS	1333184	1333312	+	+	2048825	+	
2602	CR	CDS	1333315	1333482	+	-	2048956	+	
2604	CR	CDS	1333855	1336530	+	-	2049496	+	
2606	CR	CDS	1336594	1337184	-	-	2052235	+	
2608	CR	CDS	1337354	1338118	+	-	2052995	+	
2610	CR	CDS	1338267	1338575	+	-	2053908	+	
2612	CR	CDS	1338582	1339751	+	-	2054223	+	
2614	CR	CDS	1339945	1340682	+	-	2055586	+	
2616	CR	CDS	1340682	1341008	+	-	2056323	+	
2618	CR	ND	1341134	1341352	-	-	2056775	+	
2620	CR	CDS	1341621	1342370	-	-	2057262	+	
2622	CR	CDS	1342460	1342633	-	-	2058101	+	
2624	CR	CDS	1342781	1344766	-	-	2058422	+	
2626	CR	CDS	1344820	1344924	+	+	2060461	+	
2628	CR	CDS	1345002	1346936	-	+	2060643	+	
2630	CR	CDS	1347004	1348131	-	-	2062645	+	
2632	CR	CDS	1348275	1349063	-	-	2063916	+	
2634	CR	CDS	1349431	1349784	-	-	2065072	+	
2636	CR	ND	1349852	1350658	-	-	2065493	+	
2638	CR	tmRNA	1350660	1351652	-	-	2066301	+	
2640	CR	tRNA	1351652	1352542	-	-	2067293	+	
2642	CR	CDS	1352529	1353494	-	-	2068170	+	
2644	CR	CDS	1353491	1355134	-	-	2069132	+	
2646	CR	CDS	1355447	1355692	-	-	2071088	+	
2648	CR	CDS	1355826	1357211	-	+	2071467	+	
2650	CR	CDS	1357514	1358932	-	-	2073155	+	
2652	CR	CDS	1359144	1359908	+	+	2074785	+	
2654	CR	CDS	1359935	1360492	+	-	2075576	+	
2656	CR	CDS	1360767	1362254	+	+	2076408	+	
2658	CR	CDS	1362256	1363536	+	-	2077897	+	
2660	CR	CDS	1363574	1364839	+	+	2079215	+	
2662	CR	CDS	1364959	1365936	-	-	2080600	+	
2664	CR	CDS	1366103	1366771	+	-	2081744	+	
2666	CR	CDS	1366825	1367049	+	-	2082466	+	
2668	CR	CDS	1367049	1367408	+	-	2082690	+	
2670	CR	CDS	1367417	1367638	+	-	2083058	+	
2672	CR	CDS	1367713	1368027	+	-	2083354	+	
2674	CR	ND	1368240	1369919	+	-	2083881	+	
2676	CR	CDS	1369933	1371225	+	-	2085574	+	
2678	CR	CDS	1371246	1372127	+	-	2086887	+	
2680	CR	CDS	1372114	1372956	+	-	2087755	+	
2682	CR	CDS	1372987	1374039	+	-	2088628	+	
2684	CR	CDS	1374058	1374846	+	-	2089699	+	
2686	CR	CDS	1374856	1375911	+	-	2090497	+	
2688	CR	CDS	1375908	1378175	+	+	2091549	+	
2690	CR	CDS	1378172	1378831	+	-	2093813	+	
2692	CR	CDS	1378845	1379926	+	+	2094486	+	
2694	CR	CDS	1379971	1380876	+	-	2095612	+	
2696	CR	CDS	1380987	1381985	-	-	2096628	+	
2698	CR	CDS	1382141	1383538	+	+	2097782	+	
2700	CR	CDS	1383535	1384596	+	+	2099176	+	
2702	CR	CDS	1384744	1386285	+	+	2100385	+	
2704	CR	CDS	1386329	1386835	-	+	2101970	+	
2706	CR	CDS	1386954	1387919	+	-	2102595	+	
2708	CR	CDS	1387894	1388622	-	-	2103535	+	
2710	CR	CDS	1388749	1388886	-	-	2104390	+	
2712	CR	CDS	1388892	1388957	-	+	2104533	+	
2714	CR	CDS	1388957	1389877	-	+	2104598	+	
2716	CR	CDS	1390015	1390914	+	+	2105656	+	
2718	CR	CDS	1391251	1392864	+	+	2106892	+	
2720	CR	CDS	1392915	1393946	-	-	2108556	+	
2722	CR	CDS	1394100	1395116	+	-	2109741	+	
2724	CR	CDS	1395389	1395646	+	-	2111030	+	
2726	CR	CDS	1395696	1396646	-	+	2111337	+	
2728	CR	CDS	1396798	1397550	-	-	2112439	+	
2730	CR	CDS	1397745	1398260	-	-	2113386	+	
2732	CR	CDS	1398271	1399797	-	-	2113912	+	
2734	CR	ND	1399834	1401279	-	-	2115475	+	
2736	CR	CDS	1401279	1402589	-	+	2116920	+	
2738	CR	CDS	1402765	1403673	+	-	2118406	+	
2740	CR	CDS	1403676	1403833	-	-	2119317	+	
2742	CR	CDS	1404003	1404566	+	+	2119644	+	
2744	CR	CDS	1404587	1405819	-	-	2120228	+	
2746	CR	CDS	1406074	1407057	+	-	2121715	+	
2748	CR	CDS	1407153	1407274	+	-	2122794	+	
2750	CR	CDS	1407535	1408908	+	-	2123176	+	
2752	CR	CDS	1409037	1409972	-	-	2124678	+	
2754	CR	CDS	1410024	1411259	-	-	2125665	+	
2756	CR	CDS	1411261	1411476	-	-	2126902	+	
2758	CR	CDS	1411555	1411764	-	-	2127196	+	
2760	CR	CDS	1411757	1411951	-	-	2127398	+	
2762	CR	CDS	1412008	1412817	-	-	2127649	+	
2764	CR	CDS	1412810	1415410	-	-	2128451	+	
2766	CR	CDS	1415512	1415787	-	-	2131153	+	
2768	CR	CDS	1415862	1416032	-	-	2131503	+	
2770	CR	CDS	1416032	1416253	-	+	2131673	+	
2772	CR	CDS	1416695	1417183	+	-	2132336	+	
2774	CR	CDS	1417180	1417335	-	+	2132821	+	
2776	CR	CDS	1417346	1417480	-	-	2132987	+	
2778	CR	CDS	1417789	1418265	-	-	2133430	+	
2780	CR	CDS	1418389	1418685	+	-	2134030	+	
2782	CR	CDS	1418708	1419130	+	+	2134349	+	
2784	CR	CDS	1419143	1420000	+	-	2134784	+	
2786	CR	CDS	1420007	1420753	+	+	2135648	+	
2788	CR	CDS	1420725	1421224	+	+	2136366	+	
2790	CR	CDS	1421225	1421668	+	-	2136866	+	
2792	CR	CDS	1421424	1421609	+	-	2137065	+	
2794	CR	CDS	1421806	1423263	+	-	2137447	+	
2796	CR	CDS	1423401	1423664	+	-	2139042	+	
2798	CR	CDS	1423654	1424106	+	-	2139295	+	
2800	CR	CDS	1424478	1425410	+	-	2140119	+	
2802	CR	CDS	1425413	1427008	+	-	2141054	+	
2804	CR	CDS	1425770	1426750	-	+	2141411	+	
2806	CR	CDS	1427073	1430435	+	+	2142714	+	
2808	CR	CDS	1430435	1431010	+	+	2146076	+	
2810	CR	CDS	1431108	1431698	-	-	2146749	+	
2812	CR	CDS	1432015	1432281	-	-	2147656	+	
2814	CR	CDS	1432982	1433032	-	-	2148623	+	
2816	CR	CDS	1433209	1433643	-	-	2148850	+	
2818	CR	CDS	1433784	1434917	-	-	2149425	+	
2820	CR	CDS	1435145	1435253	+	-	2150786	+	
2822	CR	CDS	1435284	1438808	-	+	2150925	+	
2824	CR	CDS	1439082	1439348	+	+	2154723	+	
2826	CR	CDS	1439345	1439767	-	-	2154986	+	
2828	CR	CDS	1439878	1440867	-	-	2155519	+	
2830	CR	CDS	1441075	1443714	+	-	2156716	+	
2832	CR	CDS	1443711	1443896	+	-	2159352	+	
2834	CR	CDS	1443904	1444230	+	-	2159545	+	
2836	CR	ND	1444402	1445307	-	-	2160043	+	
2838	CR	CDS	1445543	1447042	+	-	2161184	+	
2840	CR	CDS	1447100	1449373	-	-	2162741	+	
2842	CR	CDS	1449621	1451666	-	-	2165262	+	
2844	CR	CDS	1451951	1452880	+	-	2167592	+	
2846	CR	CDS	1452892	1453179	+	-	2168533	+	
2848	CR	CDS	1453188	1453934	+	-	2168829	+	
2850	CR	CDS	1453949	1454446	+	-	2169590	+	
2852	CR	CDS	1454454	1455524	+	+	2170095	+	
2854	CR	CDS	1455521	1456288	+	-	2171162	+	
2856	CR	CDS	1456288	1457076	+	+	2171929	+	
2858	CR	CDS	1457078	1458505	+	-	2172719	+	
2860	CR	ND	1458495	1458917	+	-	2174136	+	
2862	CR	CDS	1458917	1460122	+	+	2174558	+	
2864	CR	CDS	1460149	1461462	+	-	2175790	+	
2866	CR	CDS	1461563	1462513	+	-	2177204	+	
2868	CR	CDS	1462495	1463085	+	-	2178136	+	
2870	CR	CDS	1463189	1463254	-	-	2178830	+	
2872	CR	CDS	1463416	1472037	+	+	2179057	+	
2874	CR	CDS	1465945	1466850	-	+	2181586	+	
2876	CR	CDS	1466808	1467173	-	-	2182449	+	
2878	CR	CDS	1467382	1468533	+	-	2183023	+	
2880	CR	CDS	1472245	1473105	+	-	2187886	+	
2882	CR	CDS	1473168	1475474	+	-	2188809	+	
2884	CR	CDS	1475645	1476250	+	+	2191286	+	
2886	CR	CDS	1476250	1477146	+	-	2191891	+	
2888	CR	CDS	1477162	1478919	+	-	2192803	+	
2890	CR	CDS	1478933	1480225	+	-	2194574	+	
2892	CR	CDS	1480279	1480884	-	-	2195920	+	
2894	CR	CDS	1481085	1484987	+	-	2196726	+	
2896	CR	CDS	1485259	1486059	+	-	2200900	+	
2898	CR	CDS	1486256	1487695	+	-	2201897	+	
2900	CR	CDS	1487737	1488737	-	-	2203378	+	
2902	CR	CDS	1488926	1489456	+	-	2204567	+	
2904	CR	CDS	1489467	1489530	-	-	2205108	+	
2906	CR	CDS	1489701	1489874	+	-	2205342	+	
2908	CR	CDS	1489946	1490095	-	-	2205587	+	
2910	CR	CDS	1489986	1490153	-	-	2205627	+	
2912	CR	CDS	1490143	1490198	+	-	2205784	+	
2914	CR	CDS	1490494	1492134	+	-	2206135	+	
2916	CR	CDS	1492172	1493095	-	-	2207813	+	
2918	CR	CDS	1493312	1494655	+	-	2208953	+	
2920	CR	tRNA	1494880	1496535	+	-	2210521	+	
2922	CR	CDS	1496675	1496899	+	-	2212316	+	
2924	CR	CDS	1496962	1497501	+	-	2212603	+	
2926	CR	CDS	1497493	1498473	-	-	2213134	+	
2928	CR	CDS	1498597	1499589	+	+	2214238	+	
2930	CR	CDS	1499586	1500179	+	-	2215227	+	
2932	CR	CDS	1500481	1501149	+	-	2216122	+	
2934	CR	CDS	1501242	1501673	-	+	2216883	+	
2936	CR	CDS	1501741	1502889	+	+	2217382	+	
2938	CR	CDS	1502929	1504104	-	+	2218570	+	
2940	CR	CDS	1504196	1504732	+	-	2219837	+	
2942	CR	CDS	1504805	1506766	+	-	2220446	+	
2944	CR	CDS	1506858	1507088	-	-	2222499	+	
2946	CR	CDS	1507310	1507486	+	-	2222951	+	
2948	CR	CDS	1507532	1507948	+	-	2223173	+	
2950	CR	ND	1508027	1509433	+	-	2223668	+	
2952	CR	CDS	1509678	1510823	+	-	2225319	+	
2954	CR	CDS	1510841	1511854	+	+	2226482	+	
2956	CR	CDS	1511855	1512796	+	+	2227496	+	
2958	CR	CDS	1512786	1513580	+	+	2228427	+	
2960	CR	CDS	1513602	1515026	+	-	2229243	+	
2962	CR	CDS	1515123	1515218	-	+	2230764	+	
2964	CR	CDS	1515413	1515586	+	+	2231054	+	
2966	CR	CDS	1515672	1515905	+	-	2231313	+	
2968	CR	CDS	1515906	1516355	-	-	2231547	+	
2970	CR	CDS	1516352	1516870	-	-	2231993	+	
2972	CR	CDS	1517051	1518088	+	-	2232692	+	
2974	CR	CDS	1518286	1518951	+	+	2233927	+	
2976	CR	CDS	1518987	1521089	-	+	2234628	+	
2978	CR	CDS	1521331	1522392	+	-	2236972	+	
2980	CR	CDS	1522505	1524004	-	-	2238146	+	
2982	CR	CDS	1524271	1524888	+	+	2239912	+	
2984	CR	CDS	1524964	1525176	+	-	2240605	+	
2986	CR	CDS	1525926	1527962	+	-	2241567	+	
2988	CR	CDS	1527946	1528428	+	-	2243587	+	
2990	CR	CDS	1528610	1529663	+	-	2244251	+	
2992	CR	ND	1529840	1530976	+	-	2245481	+	
2994	CR	CDS	1531076	1531309	+	-	2246717	+	
2996	CR	ND	1531306	1531875	-	-	2246947	+	
2998	CR	CDS	1532048	1532893	+	-	2247689	+	
3000	CR	CDS	1532989	1533882	-	-	2248630	+	
3002	CR	CDS	1533961	1534641	-	-	2249602	+	
3004	CR	CDS	1534638	1535333	-	+	2250279	+	
3006	CR	CDS	1535333	1536877	-	+	2250974	+	
3008	CR	CDS	1536874	1540614	-	-	2252515	+	
3010	CR	ND	1540696	1542084	-	-	2256337	+	
3012	CR	CDS	1542408	1542743	-	-	2258049	+	
3014	CR	CDS	1542782	1543771	-	+	2258423	+	
3016	CR	CDS	1543774	1544052	-	-	2259415	+	
3018	CR	CDS	1544312	1545193	-	-	2259953	+	
3020	CR	CDS	1545425	1548472	+	-	2261066	+	
3022	CR	CDS	1548485	1549369	+	-	2264126	+	
3024	CR	CDS	1549362	1550015	+	-	2265003	+	
3026	CR	CDS	1550422	1550706	-	-	2266063	+	
3028	CR	CDS	1550852	1551862	-	-	2266493	+	
3030	CR	CDS	1551996	1553693	-	-	2267637	+	
3032	CR	CDS	1553850	1553987	-	-	2269491	+	
3034	CR	CDS	1554089	1554304	-	+	2269730	+	
3036	CR	CDS	1554649	1555080	+	-	2270290	+	
3038	CR	CDS	1555136	1556062	-	-	2270777	+	
3040	CR	CDS	1556055	1557041	-	-	2271696	+	
3042	CR	CDS	1557038	1557934	-	-	2272679	+	
3044	CR	CDS	1557931	1558953	-	-	2273572	+	
3046	CR	CDS	1558955	1560505	-	-	2274596	+	
3048	CR	CDS	1560519	1561100	-	-	2276160	+	
3050	CR	CDS	1561358	1563757	-	-	2276999	+	
3052	CR	CDS	1563782	1565164	-	-	2279423	+	
3054	CR	CDS	1565528	1566847	-	-	2281169	+	
3056	CR	ND	1566978	1568513	-	-	2282619	+	
3058	CR	CDS	1568669	1570069	-	-	2284310	+	
3060	CR	CDS	1570431	1573226	-	-	2286072	+	
3062	CR	CDS	1573271	1575643	-	-	2288912	+	
3064	CR	CDS	1575681	1577366	-	-	2291322	+	
3066	CR	CDS	1577657	1578814	-	-	2293298	+	
3068	CR	CDS	1578866	1580548	-	-	2294507	+	
3070	CR	CDS	1580950	1581711	-	-	2296591	+	
3072	CR	CDS	1581786	1581983	-	-	2297427	+	
3074	CR	CDS	1582231	1584510	-	-	2297872	+	
3076	CR	CDS	1584844	1585758	-	-	2300485	+	
3078	CR	CDS	1585817	1586320	-	-	2301458	+	
3080	CR	CDS	1586333	1586863	-	-	2301974	+	
3082	CR	tRNA	1586877	1588103	-	-	2302518	+	
3084	CR	CDS	1588358	1588560	-	-	2303999	+	
3086	CR	CDS	1588878	1590200	-	-	2304519	+	
3088	CR	CDS	1590200	1590466	-	-	2305841	+	
3090	CR	CDS	1590689	1596011	-	-	2306330	+	
3092	CR	CDS	1596641	1598233	-	-	2312282	+	
3094	CR	CDS	1598312	1599265	-	-	2313953	+	
3096	CR	CDS	1599514	1601049	+	-	2315155	+	
3098	CR	CDS	1601043	1602071	+	-	2316684	+	
3100	CR	CDS	1602071	1603063	+	-	2317712	+	
3102	CR	CDS	1603075	1604097	+	-	2317712	+	
3104	CR	CDS	1604124	1604999	+	-	2318658	-	
3106	CR	CDS	1605023	1605313	+	-	2318344	-	
3108	CR	CDS	1605370	1606128	+	-	2317529	-	
3110	CR	ND	1606132	1607046	-	-	2316611	-	
3112	CR	CDS	1607253	1608704	-	-	2314953	-	
3114	CR	CDS	1608931	1609878	-	-	2313779	-	
3116	CR	CDS	1609990	1610349	-	-	2313308	-	
3118	CR	CDS	1610349	1611275	-	-	2312382	-	
3120	CR	CDS	1611339	1612727	-	-	2310930	-	
3122	CR	CDS	1612828	1613709	+	-	2309948	-	
3124	CR	CDS	1613787	1614902	+	-	2308755	-	
3126	CR	CDS	1615052	1616242	+	-	2307415	-	
3128	CR	CDS	1616267	1616932	-	-	2306725	-	
3130	CR	CDS	1617144	1617578	+	-	2306079	-	
3132	CR	CDS	1617598	1617981	+	+	2305676	-	
3134	CR	CDS	1618013	1618231	+	-	2305426	-	
3136	CR	CDS	1618262	1619161	-	-	2304496	-	
3138	CR	CDS	1619356	1620543	+	+	2303114	-	
3140	CR	CDS	1620670	1620765	+	-	2302892	-	
3142	CR	CDS	1620841	1620938	-	-	2302719	-	
3144	CR	CDS	1620984	1621874	-	-	2301783	-	
3146	CR	CDS	1622129	1622521	-	-	2301136	-	
3148	CR	CDS	1622797	1623315	+	-	2300342	-	
3150	CR	CDS	1623359	1625404	-	-	2298253	-	
3152	CR	CDS	1625541	1626287	+	-	2297370	-	
3154	CR	CDS	1626376	1627062	+	-	2296595	-	
3156	CR	CDS	1627239	1627442	+	-	2296215	-	
3158	CR	CDS	1627477	1628937	-	-	2294720	-	
3160	CR	CDS	1629026	1650862	-	-	2272795	-	
3162	CR	CDS	1631063	1631329	+	-	2292328	-	
3164	CR	CDS	1631646	1632236	+	-	2291421	-	
3166	CR	CDS	1632334	1632909	-	-	2290748	-	
3168	CR	CDS	1632909	1633871	-	-	2289786	-	
3170	CR	CDS	1633864	1634391	-	-	2289266	-	
3172	CR	CDS	1634780	1635013	+	-	2288644	-	
3174	CR	CDS	1635071	1635481	+	-	2288176	-	
3176	CR	CDS	1635633	1635806	-	+	2287851	-	
3178	CR	CDS	1635978	1636133	-	-	2287524	-	
3180	CR	CDS	1636479	1636691	-	-	2286966	-	
3182	CR	CDS	1637054	1637551	-	-	2286106	-	
3184	CR	CDS	1637104	1637358	-	+	2286299	-	
3186	CR	CDS	1637548	1638081	-	-	2285576	-	
3188	CR	CDS	1638078	1638389	-	-	2285268	-	
3190	CR	CDS	1638394	1638609	-	-	2285048	-	
3192	CR	CDS	1639363	1639578	-	-	2284079	-	
3194	CR	CDS	1639879	1640091	+	+	2283566	-	
3196	CR	CDS	1640513	1641265	-	-	2282392	-	
3198	CR	CDS	1641279	1642328	-	+	2281329	-	
3200	CR	CDS	1642675	1642926	-	-	2280731	-	
3202	CR	CDS	1643143	1643298	-	-	2280359	-	
3204	CR	CDS	1643370	1643657	-	-	2280000	-	
3206	CR	ND	1643657	1643896	-	-	2279761	-	
3208	CR	CDS	1643921	1644226	+	-	2279431	-	
3210	CR	ND	1644429	1644761	+	-	2278896	-	
3212	CR	CDS	1645198	1645380	-	-	2278277	-	
3214	CR	CDS	1645382	1645660	-	-	2277997	-	
3216	CR	ND	1645644	1645874	-	-	2277783	-	
3218	CR	tRNA	1645958	1646365	+	-	2277292	-	
3220	CR	CDS	1646532	1646687	+	+	2276970	-	
3222	CR	CDS	1646689	1646817	+	+	2276840	-	
3224	CR	CDS	1646847	1647065	+	+	2276592	-	
3226	CR	CDS	1647406	1647458	+	-	2276199	-	
3228	CR	ND	1647633	1647821	+	-	2275836	-	
3230	CR	CDS	1647818	1648009	+	-	2275648	-	
3232	CR	CDS	1648102	1648866	+	-	2274791	-	
3234	CR	CDS	1648869	1649561	+	-	2274096	-	
3236	CR	CDS	1649575	1650732	+	-	2272925	-	
3238	CR	CDS	1650920	1651939	-	-	2271718	-	
3240	CR	CDS	1651951	1653165	-	-	2270492	-	
3242	CR	CDS	1653371	1653697	-	-	2269960	-	
3244	CR	CDS	1653832	1654173	+	-	2269484	-	
