bgBrickID	bgBrickType	brickType	bgSP	bgEP	brickLen	Strand	operonID	geneName	locus_tag	pseudoGene	EG	funCat	COG_Num	KO_Num	GO_FunNum	GO_ProcNum	GO_CompNum	locus	seqLen	circular	organism	
1278	CR	CDS	640145	641530	1386	-1	+	ABC-NBD	spr0632	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1279	ICR	TP	641531	641531	1													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1280	CR	CDS	641532	642182	651	-1	+	spr0633	spr0633	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1281	ICR	TP	642183	642192	10													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1282	CR	CDS	642193	642885	693	-1	+	tenA	spr0634	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1283	ICR	TP	642886	642889	4													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1284	CR	CDS	642890	643414	525	-1	+	spr0635	spr0635	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1285	ICR	TP	643415	643413	-1													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1286	CR	CDS	643414	644217	804	-1	+	thiM	spr0636	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1287	ICR	TP	644218	644209	-8													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1288	CR	CDS	644210	644842	633	-1	+	thiE	spr0637	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1289	ICR	TT	644843	645050	208													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1290	CR	CDS	645051	645842	792	-1	-	thiD	spr0638	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1291	ICR	PP	645843	646177	335													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1292	CR	CDS	646178	646603	426	-1	+	copY	spr0639	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1293	ICR	TP	646604	646613	10													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1294	CR	ND	646614	646985	372	-1	+	spr0640	spr0640	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1295	ICR	TP	646986	646985	0													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1296	CR	CDS	646986	649238	2253	-1	+	ctpA	spr0641	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1297	ICR	TP	649239	649444	206													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1298	CR	CDS	649445	651220	1776	-1	+	spxB	spr0642	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1299	ICR	TP	651221	651330	110													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1300	CR	rRNA	651331	651678	348	-1	+	spr0643	spr0643	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1301	ICR	TT	651679	651794	116													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1302	CR	tRNA	651795	652448	654	-1	-	transposase_C	spr0644	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1303	ICR	PT	652449	652335	-113													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1304	CR	rRNA	652336	652683	348	-1	-	spr0645	spr0645	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1305	ICR	PP	652684	653115	432													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1306	CR	rRNA	653116	653412	297	-1	+	bgl-truncation	spr0646	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1307	ICR	TP	653413	653532	120													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1308	CR	CDS	653533	654477	945	-1	+	pmi	spr0647	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1309	ICR	TT	654478	654579	102													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1310	CR	CDS	654580	655971	1392	-1	-	NS_transporter	spr0648	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1311	ICR	PP	655972	656130	159													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1312	CR	CDS	656131	656793	663	-1	+	mta	spr0649	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1313	ICR	TT	656794	656821	28													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1314	CR	CDS	656822	657277	456	-1	-	spr0650	spr0650	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1315	ICR	PT	657278	657296	19													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1316	CR	CDS	657297	658490	1194	-1	-	spr0651	spr0651	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1317	ICR	PT	658491	658530	40													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1318	CR	CDS	658531	659376	846	-1	-	spr0652	spr0652	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1319	ICR	PP	659377	659500	124													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1320	CR	CDS	659501	660058	558	-1	+	spr0653	spr0653	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1321	ICR	TP	660059	660076	18													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1322	CR	CDS	660077	660544	468	-1	+	comEB	spr0654	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1323	ICR	TP	660545	660611	67													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1324	CR	CDS	660612	661262	651	-1	+	upp	spr0655	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1325	ICR	TP	661263	661435	173													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1326	CR	CDS	661436	662026	591	-1	+	clpP	spr0656	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1327	ICR	TP	662027	662104	78													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1328	CR	tRNA	662105	662353	249	-1	+	spr0657	spr0657	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1329	ICR	TT	662354	662218	-135													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1330	CR	tRNA	662219	662449	231	-1	-	spr0658	spr0658	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1331	ICR	PP	662450	662454	5													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1332	CR	tRNA	662455	663615	1161	-1	+	livJ	spr0659	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1333	ICR	TP	663616	663873	258													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1334	CR	tRNA	663874	664752	879	-1	+	livH	spr0660	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1335	ICR	TP	664753	664755	3													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1336	CR	CDS	664756	665712	957	-1	+	livM	spr0661	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1337	ICR	TP	665713	665711	-1													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1338	CR	CDS	665712	666476	765	-1	+	livG	spr0662	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1339	ICR	TP	666477	666475	-1													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1340	CR	CDS	666476	667186	711	-1	+	livF	spr0663	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1341	ICR	TP	667187	667599	413													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1342	CR	CDS	667600	668256	657	-1	+	spr0664	spr0664	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1343	ICR	TP	668257	668469	213													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1344	CR	CDS	668470	669459	990	-1	+	prfB	spr0665	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1345	ICR	TP	669460	669476	17													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1346	CR	CDS	669477	670169	693	-1	+	ftsE	spr0666	-	-	D 						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1347	ICR	TP	670170	670098	-71													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1348	CR	CDS	670099	671088	990	-1	+	ftsX	spr0667	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1349	ICR	TP	671089	671373	285													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1350	CR	CDS	671374	673554	2181	-1	+	ptsG	spr0668	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1351	ICR	TP	673555	673605	51													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1352	CR	CDS	673606	674421	816	-1	+	spr0669	spr0669	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1353	ICR	TP	674422	674560	139													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1354	CR	CDS	674561	675904	1344	-1	+	rheB	spr0670	-	-	J 						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1355	ICR	TP	675905	676118	214													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1356	CR	CDS	676119	677309	1191	-1	+	metK	spr0671	-	-	H 						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1357	ICR	TP	677310	677861	552													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1358	CR	tRNA	677862	678797	936	-1	+	pyrDA	spr0672	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1359	ICR	TP	678798	678830	33													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1360	CR	tRNA	678831	679868	1038	-1	+	holA	spr0673	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1361	ICR	TP	679869	680040	172													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1362	CR	tRNA	680041	680646	606	-1	+	sodA	spr0674	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1363	ICR	TP	680647	680802	156													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1364	CR	CDS	680803	681333	531	-1	+	spr0675	spr0675	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1365	ICR	TP	681334	681353	20													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1366	CR	CDS	681354	682439	1086	-1	+	spr0676	spr0676	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1367	ICR	TP	682440	682440	1													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1368	CR	CDS	682441	682908	468	-1	+	spr0677	spr0677	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1369	ICR	TP	682909	682909	1													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1370	CR	CDS	682910	684451	1542	-1	+	ABC-NBD	spr0678	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1371	ICR	TT	684452	684507	56													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1372	CR	CDS	684508	685311	804	-1	-	ppiA	spr0679	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1373	ICR	PT	685312	685394	83													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1374	CR	CDS	685395	685616	222	-1	-	spr0680	spr0680	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1375	ICR	PT	685617	685503	-113													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1376	CR	CDS	685504	685734	231	-1	-	spr0681	spr0681	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1377	ICR	PP	685735	686481	747													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1378	CR	CDS	686482	686754	273	-1	+	rpsP	spr0682	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1379	ICR	TP	686755	686773	19													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1380	CR	CDS	686774	687013	240	-1	+	spr0683	spr0683	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1381	ICR	TP	687014	687577	564													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1382	CR	CDS	687578	688018	441	-1	+	spr0684	spr0684	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1383	ICR	TP	688019	688018	0													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1384	CR	CDS	688019	688378	360	-1	+	spr0685	spr0685	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1385	ICR	TP	688379	688408	30													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1386	CR	CDS	688409	688927	519	-1	+	rimM	spr0686	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1387	ICR	TP	688928	688916	-11													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1388	CR	CDS	688917	689636	720	-1	+	trmD	spr0687	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1389	ICR	TP	689637	689647	11													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1390	CR	CDS	689648	689986	339	-1	+	spr0688	spr0688	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1391	ICR	TT	689987	690016	30													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1392	CR	CDS	690017	690337	321	-1	-	spr0689	spr0689	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1393	ICR	PP	690338	690410	73													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1394	CR	CDS	690411	690650	240	-1	+	spr0690	spr0690	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1395	ICR	TT	690651	690853	203													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1396	CR	CDS	690854	691390	537	-1	-	bioY	spr0691	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1397	ICR	PT	691391	691586	196													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1398	CR	CDS	691587	692933	1347	-1	-	gor	spr0692	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1399	ICR	PP	692934	693197	264													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1400	CR	CDS	693198	694397	1200	-1	+	spr0693	spr0693	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1401	ICR	TP	694398	694380	-17													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1402	CR	CDS	694381	695082	702	-1	+	ABC-NBD	spr0694	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1403	ICR	TP	695083	695083	1													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1404	CR	CDS	695084	696343	1260	-1	+	spr0695	spr0695	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1405	ICR	TP	696344	696466	123													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1406	CR	CDS	696467	698464	1998	-1	+	metG	spr0696	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1407	ICR	TP	698465	698791	327													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1408	CR	CDS	698792	699115	324	-1	+	spr0697	spr0697	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1409	ICR	TP	699116	699118	3													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1410	CR	CDS	699119	699994	876	-1	+	spr0698	spr0698	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1411	ICR	TP	699995	700005	11													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1412	CR	CDS	700006	700935	930	-1	+	spr0699	spr0699	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1413	ICR	TP	700936	701013	78													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1414	CR	CDS	701014	701271	258	-1	+	spr0700	spr0700	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1415	ICR	TP	701272	701263	-8													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1416	CR	CDS	701264	701962	699	-1	+	fabG	spr0701	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1417	ICR	TP	701963	701972	10													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1418	CR	CDS	701973	702452	480	-1	+	spr0702	spr0702	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1419	ICR	TP	702453	702459	7													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1420	CR	CDS	702460	703188	729	-1	+	spr0703	spr0703	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1421	ICR	TP	703189	703223	35													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1422	CR	CDS	703224	704099	876	-1	+	spr0704	spr0704	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1423	ICR	TP	704100	704073	-26													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1424	CR	CDS	704074	704514	441	-1	+	spr0705	spr0705	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1425	ICR	TP	704515	704636	122													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1426	CR	CDS	704637	707183	2547	-1	+	pepN	spr0706	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1427	ICR	TP	707184	707225	42													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1428	CR	CDS	707226	707966	741	-1	+	ciaR	spr0707	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1429	ICR	TP	707967	707955	-11													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1430	CR	CDS	707956	709290	1335	-1	+	ciaH	spr0708	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1431	ICR	TT	709291	709323	33													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1432	CR	CDS	709324	709611	288	-1	-	spr0709	spr0709	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1433	ICR	PP	709612	709609	-2													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1434	CR	CDS	709610	710680	1071	-1	+	spr0710	spr0710	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1435	ICR	TP	710681	710879	199													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1436	CR	CDS	710880	713330	2451	-1	+	dinG	spr0711	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1437	ICR	TP	713331	713339	9													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1438	CR	CDS	713340	714590	1251	-1	+	rodA	spr0712	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1439	ICR	TP	714591	714600	10													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1440	CR	CDS	714601	715155	555	-1	+	thiJ	spr0713	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1441	ICR	TP	715156	715230	75													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1442	CR	CDS	715231	715803	573	-1	+	gph	spr0714	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1443	ICR	TP	715804	715817	14													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1444	CR	CDS	715818	717764	1947	-1	+	gyrB	spr0715	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1445	ICR	TP	717765	717818	54													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1446	CR	CDS	717819	719573	1755	-1	+	ezrA	spr0716	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1447	ICR	TP	719574	720315	742													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1448	CR	CDS	720316	720720	405	-1	+	transposase_C	spr0717	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1449	ICR	TP	720721	720607	-113													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1450	CR	CDS	720608	721261	654	-1	+	transposase_D	spr0718	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1451	ICR	TT	721262	721346	85													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1452	CR	CDS	721347	721526	180	-1	-	transposase_E	spr0719	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1453	ICR	PT	721527	721894	368													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1454	CR	CDS	721895	722194	300	-1	-	spr0720	spr0720	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1455	ICR	PT	722195	722358	164													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1456	CR	CDS	722359	722781	423	-1	-	spr0721	spr0721	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1457	ICR	PP	722782	722873	92													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1458	CR	CDS	722874	723221	348	-1	+	transposase_A	spr0722	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1459	ICR	TP	723222	723399	178													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1460	CR	CDS	723400	723483	84	-1	+	transposase_B	spr0723	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1461	ICR	TP	723484	723531	48													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1462	CR	CDS	723532	723708	177	-1	+	transposase_B	spr0724	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1463	ICR	TT	723709	723945	237													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1464	CR	CDS	723946	726204	2259	-1	-	clpE	spr0725	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1465	ICR	PT	726205	726432	228													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1466	CR	CDS	726433	726663	231	-1	-	spr0726	spr0726	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1467	ICR	PP	726664	726846	183													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1468	CR	CDS	726847	727536	690	-1	+	glnP	spr0727	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1469	ICR	TP	727537	727535	-1													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1470	CR	CDS	727536	728270	735	-1	+	glnQ	spr0728	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1471	ICR	TP	728271	728360	90													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1472	CR	CDS	728361	729281	921	-1	+	folD	spr0729	-	-	H 						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1473	ICR	TP	729282	729422	141													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1474	CR	CDS	729423	730295	873	-1	+	spr0730	spr0730	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1475	ICR	TP	730296	730519	224													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1476	CR	CDS	730520	731260	741	-1	+	rpiA	spr0731	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1477	ICR	TP	731261	731210	-50													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1478	CR	CDS	731211	732485	1275	-1	+	deoB	spr0732	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1479	ICR	TP	732486	732486	1													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1480	CR	CDS	732487	732897	411	-1	+	spr0733	spr0733	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1481	ICR	TP	732898	733044	147													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1482	CR	CDS	733045	733854	810	-1	+	pnp	spr0734	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1483	ICR	TP	733855	734317	463													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1484	CR	CDS	734318	735061	744	-1	+	spr0735	spr0735	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1485	ICR	TP	735062	735106	45													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1486	CR	CDS	735107	735310	204	-1	+	spr0736	spr0736	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1487	ICR	TP	735311	735334	24													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1488	CR	CDS	735335	735847	513	-1	+	spr0737	spr0737	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1489	ICR	TP	735848	736504	657													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1490	CR	tRNA	736505	737215	711	-1	+	deoD	spr0738	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1491	ICR	TT	737216	737237	22													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1492	CR	CDS	737238	737762	525	-1	-	flaR	spr0739	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1493	ICR	PT	737763	737814	52													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1494	CR	CDS	737815	738051	237	-1	-	rpsT	spr0740	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1495	ICR	PT	738052	738118	67													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1496	CR	CDS	738119	739069	951	-1	-	coaA	spr0741	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1497	ICR	PP	739070	739236	167													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1498	CR	CDS	739237	739677	441	-1	+	spr0742	spr0742	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1499	ICR	TP	739678	739883	206													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1500	CR	CDS	739884	740474	591	-1	+	spr0743	spr0743	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1501	ICR	TP	740475	740470	-4													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1502	CR	CDS	740471	741748	1278	-1	+	pdp	spr0744	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1503	ICR	TP	741749	741765	17													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1504	CR	CDS	741766	742428	663	-1	+	deoC	spr0745	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1505	ICR	TP	742429	742414	-14													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1506	CR	CDS	742415	742804	390	-1	+	cdd	spr0746	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1507	ICR	TP	742805	742821	17													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1508	CR	CDS	742822	743946	1125	-1	+	spr0747	spr0747	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1509	ICR	TP	743947	744089	143													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1510	CR	CDS	744090	745625	1536	-1	+	ABC-NBD	spr0748	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1511	ICR	TP	745626	745590	-35													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1512	CR	CDS	745591	746676	1086	-1	+	ABC-MSP	spr0749	-	+	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1513	ICR	TP	746677	746678	2													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1514	CR	CDS	746679	747635	957	-1	+	ABC-MSP	spr0750	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1515	ICR	TP	747636	747719	84													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1516	CR	CDS	747720	747932	213	-1	+	IS861-truncation	spr0751	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1517	ICR	TP	747933	748067	135													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1518	CR	CDS	748068	748235	168	-1	+	IS861-truncation	spr0752	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1519	ICR	TP	748236	748234	-1													NC_003098	2038615	+	Streptococcus pneumoniae R6	
1520	CR	CDS	748235	748603	369	-1	+	IS861-truncation	spr0753	-	-	X						NC_003098	2038615	+	Streptococcus pneumoniae R6	
1521	ICR	TP	748604	748578	-25													NC_003098	2038615	+	Streptococcus pneumoniae R6	
